scope,variant,condition,severity,seed,probe,global_coupling,input_peak_per_ms,dt_ms,b_signature,network,network_response,transfer,segment_transfer_1,segment_transfer_2,segment_transfer_3,segment_transfer_4,segment_transfer_5,segment_locked_transfer_1,segment_locked_transfer_2,segment_locked_transfer_3,segment_locked_transfer_4,segment_locked_transfer_5,target_response_coverage,transfer_first_half,transfer_second_half,transfer_split_abs_log2,transfer_nonstationary_flag,transfer_log2_slope_per_s,locked_transfer_segment_median,evoked_fc_z,evoked_fc_first_half_z,evoked_fc_second_half_z,evoked_fc_split_abs_z,fc_valid_fraction,relative_latency_raw_ms,relative_latency_ms,latency_valid_fraction,median_pulse_tail_energy_fraction,median_target_fit_r_squared,median_target_snr_db,median_target_phase_consistency,target_frequency_qa_valid_fraction,a1_snr_db_min,a1_phase_consistency_min,baseline_transfer,baseline_evoked_fc_z,baseline_relative_latency_ms,log2_transfer_vs_baseline,evoked_fc_z_vs_baseline,latency_ms_vs_baseline
main_full_field,full_field,Baseline,0.0,127,5Hz,60.0,0.02,0.5,512a8299eaef29ce,anterior_temporal_context,3.425681509121923e-05,0.0005898479021461137,0.0005908029812033008,0.0005906168179027072,0.0005906245335138395,0.0005906242951313554,0.0005906242951304506,0.0005894979683231866,0.0005894517697273507,0.0005894617187630901,0.0005894614020511327,0.0005894614020502416,1.0,0.0005899817806237983,0.0005899161082532811,0.00016059898786067629,False,-4.272712977106963e-05,0.0005894614020511327,1.3439123923634364,1.3438714489639083,1.3438017795546964,6.966940921193654e-05,1.0,,,,,0.99875175743057,31.903936692417588,0.9999991534907575,1.0,31.88295852687429,0.9999999999982244,0.0005898479021461137,1.3439123923634364,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,127,5Hz,60.0,0.02,0.5,512a8299eaef29ce,hippocampal_context,4.8746582836329814e-05,0.0008367633376847589,0.0008378866282487168,0.0008378449011444478,0.0008378504867454915,0.0008378509282317851,0.0008378509282315626,0.0008361945272833443,0.0008362934844565161,0.0008363010662583379,0.0008363015159988421,0.0008363015159988443,1.0,0.0008369027160387668,0.0008368968655176705,1.0085458098271843e-05,False,-5.628149201086786e-06,0.0008363010662583379,1.4361230534738083,1.4361700526892196,1.4358987865450414,0.00027126614417816164,1.0,,,,,0.9988037858070533,31.892145626227215,0.9999991714990077,1.0,31.88295852687429,0.9999999999982244,0.0008367633376847589,1.4361230534738083,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,127,5Hz,60.0,0.02,0.5,512a8299eaef29ce,angular_parietal_context,4.2226108544732507e-05,0.0007275375244990575,0.0007285929273211589,0.0007284924641733409,0.0007284992551369283,0.0007284992358686612,0.0007284992358686528,0.0007270320924513365,0.0007270821428244986,0.0007270911922092624,0.0007270911272410349,0.000727091127241029,1.0,0.0007276746024245558,0.0007276447309114528,5.92247802064757e-05,False,-1.7882617851849858e-05,0.000727091127241029,1.395940435140811,1.3959721426344514,1.395742758392024,0.0002293842424272441,1.0,,,,,0.9986503370620989,31.896580002133728,0.9999990277201831,1.0,31.88295852687429,0.9999999999982244,0.0007275375244990575,1.395940435140811,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded,0.00010658440607878814,0.002938854038773579,,,,,,,,,,,1.0,,,,False,,,,,,,,323.0,323.0,1.0,3.543815348584037e-08,,,,,,,0.002938854038773579,,323.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded,0.00015295970499621644,0.004236691582978746,,,,,,,,,,,1.0,,,,False,,,,,,,,265.0,265.0,1.0,2.372889258465529e-08,,,,,,,0.004236691582978746,,265.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,semantic_anatomical_core,9.839967387322774e-05,0.0027218969345705105,,,,,,,,,,,1.0,,,,False,,,,,,,,325.0,325.0,1.0,4.046355929893583e-08,,,,,,,0.0027218969345705105,,325.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,episodic_anatomical_core,0.0001572540971637622,0.004349493650263093,,,,,,,,,,,1.0,,,,False,,,,,,,,249.0,249.0,1.0,2.2310248915395718e-08,,,,,,,0.004349493650263093,,249.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,semantic_platel_peaks,0.00011692204591216677,0.0032405510147453893,,,,,,,,,,,1.0,,,,False,,,,,,,,323.5,323.5,1.0,3.00788953722613e-08,,,,,,,0.0032405510147453893,,323.5,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,episodic_platel_peaks,0.00014587278187055375,0.0040266930621945364,,,,,,,,,,,1.0,,,,False,,,,,,,,291.0,291.0,1.0,3.3243963602526525e-08,,,,,,,0.0040266930621945364,,291.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded_left,0.00010999908127155135,0.0030495221661771114,,,,,,,,,,,1.0,,,,False,,,,,,,,324.0,324.0,1.0,3.543815348584037e-08,,,,,,,0.0030495221661771114,,324.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded_left,0.00015439550520990748,0.004280331345071846,,,,,,,,,,,1.0,,,,False,,,,,,,,258.0,258.0,1.0,2.3418276191030232e-08,,,,,,,0.004280331345071846,,258.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded_right,0.00010260061835389775,0.0028322020928422923,,,,,,,,,,,1.0,,,,False,,,,,,,,322.0,322.0,1.0,3.530929125227026e-08,,,,,,,0.0028322020928422923,,322.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded_right,0.00015191548665898657,0.0041934967464491105,,,,,,,,,,,1.0,,,,False,,,,,,,,272.0,272.0,1.0,2.372889258465529e-08,,,,,,,0.0041934967464491105,,272.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,shared_auditory_relay,0.00023043557203864524,0.006374596574422927,,,,,,,,,,,1.0,,,,False,,,,,,,,219.0,219.0,1.0,9.884456951610905e-09,,,,,,,0.006374596574422927,,219.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,anterior_temporal_context,0.00013775236181911917,0.003810217470315719,,,,,,,,,,,1.0,,,,False,,,,,,,,283.0,283.0,1.0,2.8915460138968615e-08,,,,,,,0.003810217470315719,,283.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,hippocampal_context,0.00015941264479292234,0.004406251688986966,,,,,,,,,,,1.0,,,,False,,,,,,,,267.0,267.0,1.0,3.02257247504706e-08,,,,,,,0.004406251688986966,,267.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,pulse,60.0,0.02,0.5,512a8299eaef29ce,angular_parietal_context,0.00015416165608764885,0.0042646409856359774,,,,,,,,,,,1.0,,,,False,,,,,,,,289.0,289.0,1.0,3.1058908983425406e-08,,,,,,,0.0042646409856359774,,289.0,0.0,,0.0
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded,1.21797259184867e-05,0.00027972634608038754,0.0002807615133045917,0.0002803070763379843,0.00028030979529948736,0.00028030934934825965,0.00028030937936816667,0.0002797326557982082,0.0002796245729168595,0.0002796273854031241,0.0002796269564469924,0.0002796269842072715,1.0,0.00027989485529181853,0.0002797197671992386,0.0009027595812332023,False,-0.00023193167854111964,0.0002796269842072715,2.146851231306434,2.1383217705430546,2.1519201948183513,0.013598424275296672,1.0,,,,,0.9995906788163585,31.595297599005235,0.999998512475737,1.0,31.5400552399583,0.9999999999998334,0.00027972634608038754,2.146851231306434,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded,2.4011039454294145e-05,0.0005529297107437398,0.000554423094051726,0.0005541110899506353,0.0005541139690304767,0.0005541132798538243,0.000554113295121599,0.0005529664380247491,0.0005528489909259902,0.0005528519352132762,0.0005528512449927693,0.0005528512578493288,1.0,0.0005531384095532445,0.0005530216394007885,0.0003045919451841955,False,-8.035194336608598e-05,0.0005528512578493288,2.2308140246345873,2.227353619335522,2.230485693725197,0.0031320743896752212,1.0,,,,,0.9998633925499281,31.582660458492924,0.9999996546179614,1.0,31.5400552399583,0.9999999999998334,0.0005529297107437398,2.2308140246345873,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_anatomical_core,1.0748120466753444e-05,0.00024717110838869523,0.0002481548845876693,0.0002476742254205659,0.0002476769883412991,0.0002476767035933036,0.00024767673719521303,0.0002471698038257783,0.0002470653825098604,0.000247068233580429,0.000247067969101208,0.0002470680003393692,1.0,0.00024733580305363797,0.0002471508348356537,0.0010793122515634368,False,-0.0002775263605749423,0.0002470680003393692,2.1340629556453807,2.1243528410927626,2.140418459737152,0.016065618644389268,1.0,,,,,0.9995746691223896,31.599149880338942,0.9999984671118793,1.0,31.5400552399583,0.9999999999998334,0.00024717110838869523,2.1340629556453807,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_anatomical_core,2.514413478236861e-05,0.0005778739716200956,0.0005794047508561652,0.0005791106348423873,0.0005791133601107233,0.000579112660561035,0.0005791126737598934,0.000577913671375941,0.000577795700078427,0.0005777984770142066,0.000577797775771285,0.0005777977866260448,1.0,0.0005780857324197007,0.0005779752363238473,0.0002757850568797869,False,-7.249205927317703e-05,0.0005777977866260448,2.233228936169178,2.229973392958658,2.232692040187174,0.0027186472285163354,1.0,,,,,0.9998666942155475,31.582468839267285,0.9999996671439013,1.0,31.5400552399583,0.9999999999998334,0.0005778739716200956,2.233228936169178,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_platel_peaks,1.336398033474923e-05,0.00030701959180011446,0.0003081182568807489,0.0003076692272699604,0.0003076719529051111,0.000307671304695753,0.00030767132989414583,0.0003070313587117796,0.00030691789729719307,0.0003069207073876103,0.00030692007151986384,0.0003069200945605786,1.0,0.0003071950842359544,0.00030702228508907507,0.0008117532694449657,False,-0.00020892845046684985,0.0003069200945605786,2.159427643410255,2.1524408821523004,2.162736822094227,0.01029593994192668,1.0,,,,,0.9995906788163585,31.60300216167265,0.9999983863775351,1.0,31.5400552399583,0.9999999999998334,0.00030701959180011446,2.159427643410255,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_platel_peaks,2.2529719522098096e-05,0.0005189844999668462,0.0005204568092592763,0.0005200708116088093,0.000520075282743165,0.0005200746198910499,0.0005200746490892562,0.0005190080220806773,0.0005188922876904485,0.0005188968701740308,0.0005188962126698046,0.0005188962388787538,1.0,0.0005191953927967874,0.0005190553109858206,0.0003892996835745228,False,-0.00010544467214863574,0.0005188962388787538,2.2336391405576945,2.229494098030224,2.2340049808949827,0.0045108828647588695,1.0,,,,,0.9997385028881474,31.58273674746821,0.9999993296993819,1.0,31.5400552399583,0.9999999999998334,0.0005189844999668462,2.2336391405576945,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded_left,1.235389180230545e-05,0.00028362012840661775,0.0002847126714147432,0.0002842005849657166,0.00028420364216388247,0.00028420309079579516,0.0002842031172723817,0.00028361901264727655,0.0002835069899977426,0.00028351021343088587,0.00028350968730379844,0.0002835097116253414,1.0,0.00028380107737534417,0.0002836040250266287,0.0010020581644859228,False,-0.0002577964059103266,0.0002835097116253414,2.1193030431425366,2.108698933162344,2.1266951564991947,0.017996223336850914,1.0,,,,,0.9995906788163585,31.595297599005235,0.9999983863775351,1.0,31.5400552399583,0.9999999999998334,0.00028362012840661775,2.1193030431425366,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded_left,2.4258616872116915e-05,0.0005569283058600825,0.0005584294205754738,0.0005581212815787666,0.0005581231333010536,0.0005581224057698679,0.0005581224109628292,0.0005569675892208302,0.0005568490800658633,0.0005568510086356232,0.0005568502753378026,0.0005568502783371698,1.0,0.0005571381168967882,0.0005570219607387236,0.00030081478807121023,False,-7.919204250379509e-05,0.0005568502783371698,2.2293760028731855,2.225994056126572,2.2289688782388914,0.002974822112319586,1.0,,,,,0.9998647795544275,31.582673388332523,0.999999653780387,1.0,31.5400552399583,0.9999999999998334,0.0005569283058600825,2.2293760028731855,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded_right,1.1976532387364822e-05,0.0002758860209642965,0.00027686518819619593,0.00027646690823886514,0.00027646929765781127,0.00027646895433836423,0.00027646898779953106,0.0002758995526764453,0.00027579532264639583,0.0002757977348369813,0.00027579740048889936,0.0002757974315891634,1.0,0.0002760423982295785,0.00027588870840126366,0.0008034609979828347,False,-0.00020606695117226793,0.0002757974315891634,2.174399419470331,2.1679446079237654,2.1771452331375083,0.009200625213742875,1.0,,,,,0.9995911794184948,31.597477889825527,0.9999986287864032,1.0,31.5400552399583,0.9999999999998334,0.0002758860209642965,2.174399419470331,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded_right,2.383098315042304e-05,0.0005489598244625137,0.0005504455100182969,0.0005501297121975972,0.0005501336037778753,0.0005501329524422747,0.0005501329776398554,0.0005489940303519963,0.0005488776361662206,0.0005488815814807368,0.0005488809337566391,0.0005488809563286584,1.0,0.0005491674162006284,0.0005490500468598029,0.000308369102298201,False,-8.151184422775515e-05,0.0005488809563286584,2.232252046395989,2.228713182544472,2.232002509211503,0.0032893266670308563,1.0,,,,,0.9998201772967236,31.582660458492924,0.9999996546179614,1.0,31.5400552399583,0.9999999999998334,0.0005489598244625137,2.232252046395989,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,shared_auditory_relay,4.255983039657036e-05,0.0009786256395506623,0.0009809120447736163,0.0009806891239088323,0.0009806928405433559,0.000980692035360337,0.0009806920425396671,0.0009786698376752223,0.000978548554416946,0.0009785522911801834,0.0009785514860793532,0.0009785514912410047,1.0,0.0009789223472585606,0.0009788392653391192,0.00012244787359849094,False,-3.214672402496177e-05,0.0009785514912410047,2.269341004643989,2.2669472806084072,2.2679221511520584,0.0009748705436511962,1.0,,,,,0.9999489483619675,31.575725828622275,0.9999999079000252,1.0,31.5400552399583,0.9999999999998334,0.0009786256395506623,2.269341004643989,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,anterior_temporal_context,1.8619761929835785e-05,0.00042789281611207877,0.00042920855091107694,0.00042879907221706447,0.0004288023391110543,0.0004288014266711446,0.00042880144321622336,0.0004279151948902383,0.00042779622158916307,0.00042779965458046706,0.00042779875063735133,0.00042779876543212004,1.0,0.00042809000220748783,0.0004279345886260126,0.0005238503850134816,False,-0.00013650962342772743,0.00042779876543212004,2.185979482973288,2.1802894564695494,2.1879793815115205,0.00768992504197108,1.0,,,,,0.9998008692561509,31.58514103194547,0.9999993463728188,1.0,31.5400552399583,0.9999999999998334,0.00042789281611207877,2.185979482973288,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,hippocampal_context,2.650361376856485e-05,0.0006068634054747764,0.0006084858612593437,0.0006081232228238388,0.0006081248213125267,0.0006081239137523402,0.0006081239488931359,0.0006068814987112553,0.0006067807196242797,0.0006067824237122688,0.0006067815119466769,0.0006067815445804966,1.0,0.0006070885463724718,0.0006069619240653716,0.00030093868357210273,False,-8.575151027612193e-05,0.0006067815445804966,2.2615721011340795,2.258122340150755,2.2612292482663623,0.003106908115607432,1.0,,,,,0.9998193635654219,31.576090987605696,0.9999990296843188,1.0,31.5400552399583,0.9999999999998334,0.0006068634054747764,2.2615721011340795,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,2Hz,60.0,0.02,0.5,512a8299eaef29ce,angular_parietal_context,2.289821678497915e-05,0.0005265764089884757,0.0005280898933872233,0.0005276853146019454,0.0005276882750521431,0.0005276872334710689,0.0005276872565376197,0.0005265995112236202,0.00052648319188201,0.0005264863405951329,0.000526485300226821,0.0005264853208230178,1.0,0.0005267939536028428,0.0005266475268439033,0.00040106482278678014,False,-0.0001097764830894299,0.0005264853208230178,2.229971824452371,2.225920651532042,2.2302484712786628,0.004327819746620776,1.0,,,,,0.9997452514667806,31.580960629047503,0.9999993063803976,1.0,31.5400552399583,0.9999999999998334,0.0005265764089884757,2.229971824452371,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded,2.2510202688212923e-05,0.00038727919041135837,0.0003880160811226043,0.0003877806208463868,0.000387787518621286,0.00038778719503220404,0.00038778719503044883,0.00038703263558819133,0.00038695901849267785,0.00038696801383406227,0.0003869675657625524,0.0003869675657603404,1.0,0.0003873915238874071,0.0003873045313301556,0.00032400766887401614,False,-8.390506647417696e-05,0.0003869675657625524,1.2990241551904884,1.2988848246342437,1.299026851058891,0.0001420264246472236,1.0,,,,,0.9985229376083985,31.91163671714768,0.9999987815841754,1.0,31.88295855978653,0.9999999999981933,0.00038727919041135837,1.2990241551904884,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded,4.385229518241171e-05,0.0007566661066924879,0.000757783899516711,0.0007576489175453169,0.0007576548850042547,0.0007576549357557156,0.0007576549357559168,0.0007562990125790657,0.0007562572538586682,0.0007562648111252273,0.0007562648339972063,0.0007562648339974758,1.0,0.0007568154044735688,0.0007567693311648097,8.783087265558707e-05,False,-2.3981670062944718e-05,0.0007562648339972063,1.3959869873249884,1.395996976624414,1.3958050196823235,0.00019195694209050984,1.0,,,,,0.9989215379120455,31.905518061938093,0.9999994303850674,1.0,31.88295855978653,0.9999999999981933,0.0007566661066924879,1.3959869873249884,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_anatomical_core,1.990331181951839e-05,0.0003429290217976585,0.00034361591384193916,0.0003433693408191176,0.0003433761765950409,0.0003433758565301622,0.0003433758565275973,0.00034269490014510694,0.0003426236854236862,0.0003426326905036072,0.0003426322310269591,0.0003426322310237267,1.0,0.00034303627671751334,0.0003429447616269446,0.00038493299590875254,False,-9.945613505308871e-05,0.0003426322310269591,1.285551784512052,1.2853738191239863,1.285598558977314,0.00022473985332771562,1.0,,,,,0.9984944335026082,31.914983426073555,0.9999986777406743,1.0,31.88295855978653,0.9999999999981933,0.0003429290217976585,1.285551784512052,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_anatomical_core,4.5863381812453186e-05,0.0007897775883680891,0.0007909343764636736,0.0007908013060132041,0.0007908072242330214,0.0007908073001420022,0.000790807300142135,0.0007894152353007453,0.0007893650900542433,0.000789372520827418,0.0007893725732684771,0.0007893725732686671,1.0,0.0007899316094519563,0.0007898861463408726,8.303414071831258e-05,False,-2.2634311051028536e-05,0.0007893725732684771,1.398958090060957,1.3989672800535362,1.3987752553946424,0.00019202465889378573,1.0,,,,,0.9989461377589657,31.90559489224779,0.9999995064728872,1.0,31.88295855978653,0.9999999999981933,0.0007897775883680891,1.398958090060957,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_platel_peaks,2.471117462555613e-05,0.0004254215665775381,0.0004262104576700457,0.00042598055790851616,0.00042598748008425394,0.0004259871888018468,0.0004259871888008593,0.0004251454627852095,0.00042507638305232064,0.0004250853098955708,0.0004250849189733548,0.000425084918972275,1.0,0.0004255397003829533,0.0004254551547116827,0.00028666124205541587,False,-7.447202649819574e-05,0.0004250849189733548,1.3099742172045021,1.3098898120712423,1.3099169685684537,2.7156497211411335e-05,1.0,,,,,0.9985330342290205,31.908939172329806,0.9999991380812494,1.0,31.88295855978653,0.9999999999981933,0.0004254215665775381,1.3099742172045021,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_platel_peaks,4.1344555973791015e-05,0.000713622447901598,0.0007146688207830387,0.0007145475906917999,0.0007145546404858771,0.0007145543894530161,0.0007145543894530955,0.0007131880583828844,0.0007132040434726464,0.0007132131638138891,0.0007132128423173782,0.0007132128423175474,1.0,0.0007137607817306384,0.0007137218358598839,7.87218196874447e-05,False,-2.241564870564261e-05,0.0007132128423173782,1.4002114963625374,1.400228969265074,1.4000252378176712,0.00020373144740282179,1.0,,,,,0.998719110138409,31.897040468443038,0.9999990828234382,1.0,31.88295855978653,0.9999999999981933,0.000713622447901598,1.4002114963625374,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded_left,2.2865471361768423e-05,0.0003932692088010796,0.0003940301716612032,0.00039377597458177305,0.0003937833551374217,0.00039378293221432187,0.00039378293220974784,0.00039299954988337006,0.0003929292843149001,0.0003929391346549661,0.00039293852733499995,0.0003929385273296777,1.0,0.0003933862807314045,0.0003932921758657988,0.0003451591242696795,False,-8.92776851772581e-05,0.00039293852733499995,1.2710749828107173,1.2708757490511178,1.2711493502324334,0.00027360118131558586,1.0,,,,,0.9985330342290205,31.91163671714768,0.9999985738971732,1.0,31.88295855978653,0.9999999999981933,0.0003932692088010796,1.2710749828107173,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded_left,4.433511230725116e-05,0.0007625311660240879,0.0007636581727563217,0.0007635235524459913,0.0007635288916183302,0.0007635291700207063,0.0007635291700215322,0.0007621592204145747,0.0007621149510689927,0.0007621218275127075,0.0007621220981506832,0.0007621220981515956,1.0,0.0007626816848399481,0.0007626355438061181,8.728340499690285e-05,False,-2.3842395790119042e-05,0.0007621220981506832,1.394077912665595,1.3940892969017147,1.3938942168419353,0.00019508005977941778,1.0,,,,,0.9989281875238013,31.905488204200676,0.9999994558152887,1.0,31.88295855978653,0.9999999999981933,0.0007625311660240879,1.394077912665595,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded_right,2.2095722569064838e-05,0.00038138040804903603,0.0003820937837704358,0.0003818765481152583,0.0003818829760998284,0.0003818827489178704,0.00038188274891884925,0.00038115631698508516,0.00038107946638259415,0.0003810876304345896,0.000381087336911942,0.0003810873369127469,1.0,0.00038148812027909433,0.00038140804519858225,0.00030285621348067113,False,-7.853244777109581e-05,0.0003810873369127469,1.3269733275702595,1.3268939002173694,1.3269043518853485,1.0451667979083368e-05,1.0,,,,,0.9984944335026082,31.913146514570933,0.9999989132500373,1.0,31.88295855978653,0.9999999999981933,0.00038138040804903603,1.3269733275702595,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,episodic_expanded_right,4.350115545525575e-05,0.0007508461588559925,0.0007519548128374288,0.0007518194827371684,0.000751826068499003,0.0007518258950858813,0.0007518258950854672,0.000750483863617025,0.000750444579537029,0.0007504528067551495,0.0007504525856534624,0.0007504525856530992,1.0,0.0007509942454809167,0.000750948241585273,8.837834031441033e-05,False,-2.412094433568157e-05,0.0007504525856534624,1.3978960619843817,1.3979046563471131,1.3977158225227115,0.0001888338244016019,1.0,,,,,0.9988719178947219,31.905518061938093,0.9999994303850674,1.0,31.88295855978653,0.9999999999981933,0.0007508461588559925,1.3978960619843817,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,shared_auditory_relay,7.689418740631007e-05,0.0013247206867583019,0.0013265017675873209,0.0013263887624368831,0.0013263960684328107,0.0013263960405437323,0.0013263960405437817,0.0013242675057333025,0.0013241963227687936,0.0013242052733122435,0.001324205195712253,0.0013242051957122589,1.0,0.001324950137985874,0.0013249135222321267,3.987025230472655e-05,False,-1.110345170909355e-05,0.0013242051957122589,1.4455568788898274,1.4455441031257994,1.4453798324398925,0.00016427068590685323,1.0,,,,,0.9992299335440029,31.902298100224645,0.9999998366753309,1.0,31.88295855978653,0.9999999999981933,0.0013247206867583019,1.4455568788898274,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,anterior_temporal_context,3.425681060206108e-05,0.0005898478204561738,0.0005908018434824542,0.0005906173198571602,0.0005906246429915281,0.0005906242951323804,0.0005906242951307548,0.0005894977392269336,0.0005894523393053515,0.0005894618371290342,0.0005894614020521469,0.000589461402050529,1.0,0.0005899816103093959,0.0005899161081953458,0.00016018265604340204,False,-4.251061268369938e-05,0.0005894614020521469,1.3439135898394912,1.3438738018693543,1.3438017802951463,7.202157420804767e-05,1.0,,,,,0.9987522863667644,31.904005486893126,0.9999991511653489,1.0,31.88295855978653,0.9999999999981933,0.0005898478204561738,1.3439135898394912,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,hippocampal_context,4.874657381828413e-05,0.0008367631800884378,0.0008378848144434002,0.0008378455629643168,0.0008378507083785089,0.0008378509282323625,0.0008378509282345295,0.000836193649812556,0.0008362942149951008,0.0008363012957613332,0.0008363015159995432,0.0008363015160017724,1.0,0.0008369023909767546,0.0008368968654577542,9.525203012865163e-06,False,-5.372822324645199e-06,0.0008363012957613332,1.4361240286950945,1.436171970213904,1.4358987867655206,0.00027318344838334063,1.0,,,,,0.9988042698219062,31.892264526021656,0.9999991706564837,1.0,31.88295855978653,0.9999999999981933,0.0008367631800884378,1.4361240286950945,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,149,5Hz,60.0,0.02,0.5,512a8299eaef29ce,angular_parietal_context,4.222610179907815e-05,0.0007275374092643931,0.0007285914301886129,0.0007284931043838302,0.0007284993874681091,0.0007284992358674169,0.000728499235866172,0.0007270315891756292,0.000727082867058539,0.0007270913338762279,0.0007270911272398647,0.0007270911272386229,1.0,0.0007276743627303601,0.0007276447307732617,5.8749833977068654e-05,False,-1.7649562376753635e-05,0.0007270911272386229,1.3959414917167,1.3959742188774424,1.3957427588325029,0.00023146004493956873,1.0,,,,,0.9986509695433798,31.896740439016085,0.9999990279835678,1.0,31.88295855978653,0.9999999999981933,0.0007275374092643931,1.3959414917167,,0.0,0.0,
main_full_field,full_field,Baseline,0.0,173,pulse,60.0,0.02,0.5,512a8299eaef29ce,semantic_expanded,0.00010658430090884555,0.0029388441682330043,,,,,,,,,,,1.0,,,,False,,,,,,,,323.0,323.0,1.0,3.489129984690806e-08,,,,,,,0.0029388441682330043,,323.0,0.0,,0.0
