scope,variant,condition,severity,seed,probe,simulation_type,global_coupling,input_peak_per_ms,dt_ms,simulation_ms,b_signature,wall_seconds,max_abs_psp,max_abs_evoked,job_ordinal,worker_pid,trace_format_version,trace_file,trace_sha256,trace_byte_size,trace_sample_count,trace_region_count
main_full_field,full_field,Intermediate AD-like perturbation,0.5,313,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,143.17459826602135,42.27222693049109,0.43558376220681083,34,621517,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0313_pulse.npz,752300da3c4fa2657c43d7504981e61dfad569f7dde06fadd594560ddb165221,1887860.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,313,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,335.0825958689675,42.27222693049109,10.823628807174853,34,621517,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0313_2Hz.npz,6c542284d9764685ec80e7b854f560d5263b4269f720345a43287e7a60217479,5058343.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,313,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,311.40504097304074,42.27222693049109,10.26220406925702,34,621517,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0313_5Hz.npz,5be91e59b1c341c5efae8609443e28effee98890edc568bd8d8068fc7e2aadd2,5055558.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,347,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,133.0917636580416,44.26844315713501,0.2951923181299758,35,621514,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0347_pulse.npz,68aaf67524dd271eaac8fea687725674bba295f6d809f9e33be7e8cf188cbcbf,1885320.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,347,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,321.98545545805246,44.26844315713501,8.989592444640255,35,621514,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0347_2Hz.npz,8b51faf559c656b7267b9318041e047027144c693a494c752bb4448ae244525f,5015238.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,347,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,318.1440564529621,44.26844315713501,10.51762989907728,35,621514,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0347_5Hz.npz,f4ddc57e15267a802a3cbd228902296800d1bbb76d3de6457b5733a7fddb477e,5065447.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,383,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,134.57167181000113,42.92212616858085,0.2951855418863456,36,621518,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0383_pulse.npz,dbe93b0b9cf6f65dad01f918c833e70f66bf6b14bc5a63f0ca73a6bede9055be,1884239.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,383,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,324.49125945102423,42.92212616858085,9.76918881026701,36,621518,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0383_2Hz.npz,3241abaf11752ce79755bd6eff5eb10ab412bacc8d1d06d5e7b5805815349c26,5047600.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,383,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,321.0541442279937,42.92212616858085,10.134126461222529,36,621518,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0383_5Hz.npz,20649058677ec497c69709d5da5f23df5e280c3d8e7f5e19997d23cd2e23dce4,5047339.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,421,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,134.20666988799348,43.978426797508405,0.2955842601631513,37,621528,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0421_pulse.npz,b503783c795d3be6996e5adc4d3ee55fe7318ed712d51cfc84a66ef09c0642d8,1882522.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,421,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,322.2227933329996,43.978426797508405,8.931621235582153,37,621528,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0421_2Hz.npz,8df89823160b454820206b952eeee42f05f536f2e3ce22c4d3d7750434b3e5bb,5009516.0,7250.0,34.0
