stage,seed,severity,condition,probe,network,a1_frequency_passed,target_response_coverage,response_coverage_passed,transfer_valid,evoked_fc_split_abs_z,fc_valid_fraction,functional_connectivity_valid,latency_valid_fraction,median_pulse_tail_energy_fraction,response_latency_valid,target_frequency_qa_valid_fraction,frequency_locked_transfer_valid,transfer_split_abs_log2,transfer_nonstationary_flag,required_metric_gate_passed
complete_main,89,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.07595642362242884,1.0,True,,,False,0.3157894736842105,False,3.8699902633992376,True,True
complete_main,89,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.02815483964109915,1.0,True,,,False,0.0,False,3.4162392607332497,True,True
complete_main,89,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.08269209115748526,1.0,True,,,False,0.2631578947368421,False,3.1315287431176664,True,True
complete_main,107,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.15384615384615385,0.2910182334445534,False,,False,,False,False
complete_main,107,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.0,0.27472971218805,False,,False,,False,False
complete_main,107,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.032186177569869225,1.0,True,,,False,0.07692307692307693,False,1.9916819690696688,True,True
complete_main,107,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.06304873668376812,1.0,True,,,False,0.21052631578947367,False,2.4203239602495454,True,True
complete_main,107,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.07544266491183836,1.0,True,,,False,0.07692307692307693,False,0.37433614520373654,False,True
complete_main,107,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.05159821132677504,1.0,True,,,False,0.5263157894736842,False,1.0263912630610381,True,True
complete_main,127,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.026263244930892524,True,,False,,False,True
complete_main,127,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.8947368421052632,0.005103050901174623,True,,False,,False,True
complete_main,127,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.06673482893594766,1.0,True,,,False,0.07692307692307693,False,2.677492776183955,True,True
complete_main,127,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.1254917531630194,1.0,False,,,False,0.3157894736842105,False,2.6337103968337434,True,False
complete_main,127,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.0752095308987091,1.0,True,,,False,0.07692307692307693,False,0.13129818600748205,False,True
complete_main,127,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.07222246643885416,1.0,True,,,False,0.5789473684210527,False,0.45032291677553676,False,True
complete_main,149,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.6153846153846154,0.12046006408429759,False,,False,,False,False
complete_main,149,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.6842105263157895,0.10394904433348569,False,,False,,False,False
complete_main,149,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.14985371396480082,1.0,False,,,False,0.15384615384615385,False,1.9466278798388938,True,False
complete_main,149,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.17660992176148851,1.0,False,,,False,0.47368421052631576,False,1.926198422044701,True,False
complete_main,149,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.1311678568063217,1.0,False,,,False,0.07692307692307693,False,1.6818529275475287,True,False
complete_main,149,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.17525557478359238,1.0,False,,,False,0.2631578947368421,False,2.3854146109773513,True,False
complete_main,173,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.0,0.5940212216231278,False,,False,,False,False
complete_main,173,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.0,0.5496172320447834,False,,False,,False,False
complete_main,173,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.16181424171188938,1.0,False,,,False,0.0,False,1.3504335399891807,True,False
complete_main,173,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.15429188523951415,1.0,False,,,False,0.0,False,1.0780662371930476,True,False
complete_main,173,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.09452748005161143,1.0,True,,,False,0.0,False,1.2279348193989104,True,True
complete_main,173,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.13964551652220605,1.0,False,,,False,0.0,False,0.8593493750495635,False,False
complete_main,197,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.01149665716667771,True,,False,,False,True
complete_main,197,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,1.0,0.017223968585971545,True,,False,,False,True
complete_main,197,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.17269764337455906,1.0,False,,,False,0.0,False,1.6239227833843928,True,False
complete_main,197,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.20553727933940433,1.0,False,,,False,0.05263157894736842,False,1.5808933023225278,True,False
complete_main,197,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.0026892074475100298,1.0,True,,,False,0.6923076923076923,False,1.4525445979170746,True,True
complete_main,197,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.0001877798346400269,1.0,True,,,False,0.8421052631578947,True,0.9999622038739082,False,True
complete_main,223,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.23076923076923078,0.24403803756618872,False,,False,,False,False
complete_main,223,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.21052631578947367,0.23931596795022653,False,,False,,False,False
complete_main,223,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.1776370291166466,1.0,False,,,False,0.0,False,0.9595178892662536,False,False
complete_main,223,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.22265190245536223,1.0,False,,,False,0.05263157894736842,False,0.9010766078995315,False,False
complete_main,223,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.1439918328620437,1.0,False,,,False,0.0,False,1.184058468580159,True,False
complete_main,223,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.16850539208733645,1.0,False,,,False,0.0,False,0.7422057081530382,False,False
complete_main,251,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.15384615384615385,0.37984956619987104,False,,False,,False,False
complete_main,251,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.05263157894736842,0.38698626848169904,False,,False,,False,False
complete_main,251,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.06223045183103307,1.0,True,,,False,0.07692307692307693,False,3.443178984388541,True,True
complete_main,251,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.10900644486414934,1.0,False,,,False,0.2631578947368421,False,2.922846517592379,True,False
complete_main,251,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.036006015545903144,1.0,True,,,False,0.23076923076923078,False,1.5198620109418362,True,True
complete_main,251,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.024126239104080516,1.0,True,,,False,0.2631578947368421,False,1.0143295890960964,True,True
complete_main,281,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.006481224513789832,True,,False,,False,True
complete_main,281,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.8947368421052632,0.005545743324296863,True,,False,,False,True
complete_main,281,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.17279190696868635,1.0,False,,,False,0.0,False,4.7195886677958026,True,False
complete_main,281,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.16928295114758596,1.0,False,,,False,0.10526315789473684,False,4.231847819329832,True,False
complete_main,281,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.1320736876789595,1.0,False,,,False,0.07692307692307693,False,3.2824448245632376,True,False
complete_main,281,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.1197452107104742,1.0,False,,,False,0.3684210526315789,False,2.4069098289063904,True,False
complete_main,313,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.005998558713074423,True,,False,,False,True
complete_main,313,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.8947368421052632,0.011125561878745164,True,,False,,False,True
complete_main,313,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.2689507666714881,1.0,False,,,False,0.0,False,3.0909407993275506,True,False
complete_main,313,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.3281387627883795,1.0,False,,,False,0.0,False,2.4732488819424696,True,False
complete_main,313,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.13566932383758717,1.0,False,,,False,0.0,False,3.5837793998700866,True,False
complete_main,313,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.16380600777580556,1.0,False,,,False,0.15789473684210525,False,2.6785676648932486,True,False
complete_main,347,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.014971407129145907,True,,False,,False,True
complete_main,347,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.8947368421052632,0.00773291899391386,True,,False,,False,True
complete_main,347,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.04279881865126488,1.0,True,,,False,0.15384615384615385,False,2.479222173211304,True,True
complete_main,347,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.08714569997285189,1.0,True,,,False,0.3157894736842105,False,2.559309210412656,True,True
complete_main,347,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.06453224965221474,1.0,True,,,False,0.07692307692307693,False,2.618671523429853,True,True
complete_main,347,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.07524227524313812,1.0,True,,,False,0.42105263157894735,False,1.6145964909737307,True,True
complete_main,383,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.011781843084253745,True,,False,,False,True
complete_main,383,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,1.0,0.009432195329557054,True,,False,,False,True
complete_main,383,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.026211312282014648,1.0,True,,,False,0.0,False,1.8535991756938708,True,True
complete_main,383,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.038907422318377155,1.0,True,,,False,0.05263157894736842,False,1.685124899852974,True,True
complete_main,383,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.13246491734487703,1.0,False,,,False,0.0,False,2.626642815413531,True,False
complete_main,383,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.10674325739098516,1.0,False,,,False,0.10526315789473684,False,2.3851626523830856,True,False
complete_main,421,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.01864241670006063,True,,False,,False,True
complete_main,421,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.017540316236514877,True,,False,,False,True
complete_main,421,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.04903762716782026,1.0,True,,,False,0.23076923076923078,False,3.364394361682354,True,True
complete_main,421,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.14882268569868906,1.0,False,,,False,0.8421052631578947,True,3.03393934293321,True,False
complete_main,421,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.020188162152978487,1.0,True,,,False,0.6153846153846154,False,3.140011648517451,True,True
complete_main,421,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.08525478150946214,1.0,True,,,False,0.8421052631578947,True,2.748531655607452,True,True
complete_main,461,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.0,0.6054466920162074,False,,False,,False,False
complete_main,461,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.0,0.6380504678706507,False,,False,,False,False
complete_main,461,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.024712915982811362,1.0,True,,,False,0.07692307692307693,False,2.016526204227121,True,True
complete_main,461,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.02864595264940445,1.0,True,,,False,0.21052631578947367,False,1.759879796061588,True,True
complete_main,461,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.24529562342593364,1.0,False,,,False,0.07692307692307693,False,0.9327714478713461,False,False
complete_main,461,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.3011060909097933,1.0,False,,,False,0.0,False,0.8926538918342881,False,False
complete_main,503,0.5,Intermediate AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,1.0,0.013702150437189907,True,,False,,False,True
complete_main,503,0.5,Intermediate AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.0069556593831521865,True,,False,,False,True
complete_main,503,0.5,Intermediate AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.007201806941342231,1.0,True,,,False,0.38461538461538464,False,1.9255426374598763,True,True
complete_main,503,0.5,Intermediate AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.025229207588802306,1.0,True,,,False,0.8421052631578947,True,1.5361187874852693,True,True
complete_main,503,0.5,Intermediate AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.09994960236211256,1.0,True,,,False,0.3076923076923077,False,2.9971487006293804,True,True
complete_main,503,0.5,Intermediate AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.0795545661709336,1.0,True,,,False,0.47368421052631576,False,2.5321540063797348,True,True
complete_main,37,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.03233253219208126,True,,False,,False,True
complete_main,37,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.02636691935610102,True,,False,,False,True
complete_main,37,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.002251035191020316,1.0,True,,,False,0.3076923076923077,False,0.9234201440209594,False,True
complete_main,37,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.008610816474040266,1.0,True,,,False,0.7368421052631579,False,1.6606396946504134,True,True
complete_main,37,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.02472416202554788,1.0,True,,,False,0.07692307692307693,False,0.987284399698036,False,True
complete_main,37,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.014902074048856843,1.0,True,,,False,0.5789473684210527,False,1.8755607613519285,True,True
complete_main,53,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.044279038596658306,True,,False,,False,True
complete_main,53,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.011415032174239274,True,,False,,False,True
complete_main,53,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.006122253317389371,1.0,True,,,False,0.07692307692307693,False,1.0287629082104899,True,True
complete_main,53,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.020625802912105817,1.0,True,,,False,0.21052631578947367,False,1.6648588187708924,True,True
complete_main,53,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.01269373219796608,1.0,True,,,False,0.23076923076923078,False,1.0962116314968444,True,True
complete_main,53,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.025408014597170472,1.0,True,,,False,0.6842105263157895,False,1.3036483384712807,True,True
complete_main,71,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.013919042750704632,True,,False,,False,True
complete_main,71,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.0039370480880726215,True,,False,,False,True
complete_main,71,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.0031666732444236706,1.0,True,,,False,0.23076923076923078,False,1.1292432158561518,True,True
complete_main,71,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.008524561660304082,1.0,True,,,False,0.42105263157894735,False,2.6844789108498546,True,True
complete_main,71,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.009023764679783183,1.0,True,,,False,0.0,False,1.0248093690486875,True,True
complete_main,71,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.05411368827028769,1.0,True,,,False,0.5789473684210527,False,1.7493226116997753,True,True
complete_main,89,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.020699160096997692,True,,False,,False,True
complete_main,89,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.004198877536880187,True,,False,,False,True
complete_main,89,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.008031725313300956,1.0,True,,,False,0.15384615384615385,False,0.9475818771524064,False,True
complete_main,89,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.03127487326826919,1.0,True,,,False,0.42105263157894735,False,1.2914769619150523,True,True
complete_main,89,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.005326248416899253,1.0,True,,,False,0.07692307692307693,False,1.0586951830728561,True,True
complete_main,89,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.05998289782341573,1.0,True,,,False,0.47368421052631576,False,1.3995935641634403,True,True
complete_main,107,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.017930183326270298,True,,False,,False,True
complete_main,107,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,1.0,0.019336703013897342,True,,False,,False,True
complete_main,107,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.005551930356879578,1.0,True,,,False,0.15384615384615385,False,1.3184303194846398,True,True
complete_main,107,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.013559382127923056,1.0,True,,,False,0.2631578947368421,False,1.6102741687695603,True,True
complete_main,107,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.004795950612855773,1.0,True,,,False,0.07692307692307693,False,1.5829746435215903,True,True
complete_main,107,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.034308998601425125,1.0,True,,,False,0.7368421052631579,False,1.408973710186383,True,True
complete_main,127,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.01589979380554405,True,,False,,False,True
complete_main,127,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.8947368421052632,0.0087693046828627,True,,False,,False,True
complete_main,127,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.006675816560588636,1.0,True,,,False,0.07692307692307693,False,1.2589415817952276,True,True
complete_main,127,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.016573707124668574,1.0,True,,,False,0.5263157894736842,False,2.256800451938931,True,True
complete_main,127,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.004961670214439679,1.0,True,,,False,0.38461538461538464,False,0.9954623924116429,False,True
complete_main,127,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.022266887866405474,1.0,True,,,False,0.8947368421052632,True,1.8810336590353256,True,True
complete_main,149,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.016034571320279883,True,,False,,False,True
complete_main,149,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.001310643869832339,True,,False,,False,True
complete_main,149,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.0033397104923439842,1.0,True,,,False,0.0,False,0.8870724141087628,False,True
complete_main,149,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.0013096567571407244,1.0,True,,,False,0.47368421052631576,False,1.5373648852979866,True,True
complete_main,149,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.04227945363571369,1.0,True,,,False,0.3076923076923077,False,1.083634907957975,True,True
complete_main,149,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.05685834969100806,1.0,True,,,False,0.21052631578947367,False,1.3666145200909707,True,True
complete_main,173,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.02302895380516999,True,,False,,False,True
complete_main,173,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.0078986798385166,True,,False,,False,True
complete_main,173,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.006052993217569911,1.0,True,,,False,0.0,False,1.1483500627941903,True,True
complete_main,173,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.022014092405793075,1.0,True,,,False,0.47368421052631576,False,1.3789123403686048,True,True
complete_main,173,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.020913428328496058,1.0,True,,,False,0.07692307692307693,False,1.0239838415153064,True,True
complete_main,173,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.0820956175456549,1.0,True,,,False,0.5789473684210527,False,0.45636789571694575,False,True
complete_main,197,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.040687906349495935,True,,False,,False,True
complete_main,197,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,1.0,0.015573831976575863,True,,False,,False,True
complete_main,197,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.0032702557901466214,1.0,True,,,False,0.23076923076923078,False,0.8607104825298937,False,True
complete_main,197,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.019705670635705816,1.0,True,,,False,0.7894736842105263,False,1.3921836707937065,True,True
complete_main,197,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.031036130697540357,1.0,True,,,False,0.07692307692307693,False,0.9219334003352622,False,True
complete_main,197,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.0026090792682901334,1.0,True,,,False,0.42105263157894735,False,1.339418709870961,True,True
complete_main,223,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.0281230392366024,True,,False,,False,True
complete_main,223,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,1.0,0.014063397086659624,True,,False,,False,True
complete_main,223,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.02292471427885141,1.0,True,,,False,0.07692307692307693,False,1.4381621348792821,True,True
complete_main,223,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.056194366468029555,1.0,True,,,False,0.15789473684210525,False,2.5951713257471805,True,True
complete_main,223,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.06168522362941534,1.0,True,,,False,0.23076923076923078,False,1.8349296525770091,True,True
complete_main,223,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.09813488961801982,1.0,True,,,False,0.15789473684210525,False,3.2008158920159575,True,True
complete_main,251,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.01342893077655909,True,,False,,False,True
complete_main,251,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.0013638364664681128,True,,False,,False,True
complete_main,251,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.012996934862113736,1.0,True,,,False,0.23076923076923078,False,0.9481284258913965,False,True
complete_main,251,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.029588519494421067,1.0,True,,,False,0.631578947368421,False,1.6154379829435093,True,True
complete_main,251,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.0184309685498371,1.0,True,,,False,0.15384615384615385,False,1.0286137417135781,True,True
complete_main,251,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.025002419212075203,1.0,True,,,False,0.5263157894736842,False,2.1233060393948358,True,True
complete_main,281,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.009099863391517686,True,,False,,False,True
complete_main,281,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.008066488731289944,True,,False,,False,True
complete_main,281,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.004314998870413703,1.0,True,,,False,0.15384615384615385,False,1.1129515512722443,True,True
complete_main,281,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.0232232367424516,1.0,True,,,False,0.3684210526315789,False,1.4922799397181985,True,True
complete_main,281,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.0056859052286808084,1.0,True,,,False,0.07692307692307693,False,1.1803405025805356,True,True
complete_main,281,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.02170092722910956,1.0,True,,,False,0.42105263157894735,False,1.6525442522512623,True,True
complete_main,313,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.013684855489965777,True,,False,,False,True
complete_main,313,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,1.0,0.023670488418612554,True,,False,,False,True
complete_main,313,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,4.1259745224817707e-05,1.0,True,,,False,0.23076923076923078,False,0.9086111285090587,False,True
complete_main,313,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.004934227761431334,1.0,True,,,False,0.10526315789473684,False,0.8768285897571464,False,True
complete_main,313,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.02523059474391118,1.0,True,,,False,0.15384615384615385,False,1.236908151614661,True,True
