region_index,region_label,hemisphere,surrogate_amyloid,baseline_b,intermediate_b,high_b,b_reduction,weighted_structural_strength,structural_feature_basis,direct_connectivity_to_left_a1,direct_connectivity_to_right_a1,bilateral_a1_affinity,semantic_expanded_membership,episodic_expanded_membership,semantic_anatomical_core_membership,episodic_anatomical_core_membership,anatomical_core_membership,semantic_platel_peak_membership,episodic_platel_peak_membership,platel_peak_membership,raw_trace_region_membership
101,L_OP2-3,L,1.94813245651837,0.07,0.060435711065955626,0.050871422131911245,0.01912857786808876,0.3724796397095158,symmetrized_0.5_times_W_plus_W_transpose,0.00241799499480644,0.0004540080519440765,0.0028720030467505164,False,False,False,False,False,False,False,False,False
102,L_52,L,2.14328540294101,0.07,0.05309395999234283,0.03618791998468565,0.033812080015314355,0.4821182350363742,symmetrized_0.5_times_W_plus_W_transpose,0.003657784315374525,0.0005275554379980605,0.004185339753372585,False,False,False,False,False,False,False,False,False
103,L_RI,L,2.02345406650601,0.07,0.05756016448890771,0.04512032897781541,0.024879671022184593,0.4636149951638708,symmetrized_0.5_times_W_plus_W_transpose,0.0035280997095703,0.0005044323830933044,0.004032532092663604,False,False,False,False,False,False,False,False,False
104,L_PFcm,L,2.03990854452921,0.07,0.056920202578377196,0.043840405156754386,0.02615959484324562,0.39687931052853,symmetrized_0.5_times_W_plus_W_transpose,0.002191606605516135,0.000157858425025232,0.002349465030541367,False,False,False,False,False,False,False,False,False
105,L_PoI2,L,1.6001771805497,0.07,0.0683430713234227,0.06668614264684539,0.00331385735315462,0.44125451228879714,symmetrized_0.5_times_W_plus_W_transpose,0.0014778311860163,0.0004062605210558615,0.0018840917070721615,False,False,False,False,False,False,False,False,False
106,L_TA2,L,1.67811058190116,0.07,0.06741510470313802,0.06483020940627605,0.0051697905937239524,0.24859779765240303,symmetrized_0.5_times_W_plus_W_transpose,0.00212169179617473,0.0005652603068319035,0.0026869521030066334,False,False,False,False,False,False,False,False,False
107,L_FOP4,L,1.98679942619858,0.07,0.05897972698441779,0.047959453968835566,0.02204054603116444,0.5095878158716358,symmetrized_0.5_times_W_plus_W_transpose,0.001430970834988765,0.00020179172308705382,0.0016327625580758187,False,False,False,False,False,False,False,False,False
108,L_MI,L,1.566425944784,0.07,0.06864005788660185,0.06728011577320371,0.002719884226796296,0.41342427946386373,symmetrized_0.5_times_W_plus_W_transpose,0.0013768159678726449,0.000760477895783157,0.002137293863655802,False,False,False,False,False,False,False,False,False
109,L_Pir,L,1.56711774443497,0.07,0.06863450759462336,0.06726901518924672,0.0027309848107532897,0.3864758131066677,symmetrized_0.5_times_W_plus_W_transpose,0.0011633679314054734,0.00012552113199764046,0.0012888890634031138,False,False,False,False,False,False,False,False,False
110,L_AVI,L,1.37173682110878,0.07,0.06957933007978348,0.06915866015956694,0.0008413398404330669,0.41958837107808916,symmetrized_0.5_times_W_plus_W_transpose,0.0005042482347160395,5.522639605361435e-05,0.0005594746307696539,False,False,False,False,False,False,False,False,False
111,L_AAIC,L,1.76167866276731,0.07,0.06593728108279831,0.06187456216559663,0.008125437834403379,0.39615704435296806,symmetrized_0.5_times_W_plus_W_transpose,0.00040591179914803465,0.000383375837564755,0.0007892876367127897,False,False,False,False,False,False,False,False,False
112,L_FOP1,L,2.10145993711958,0.07,0.05457928171727443,0.03915856343454884,0.030841436565451165,0.3559034058216847,symmetrized_0.5_times_W_plus_W_transpose,0.001843627572913385,0.001049498464139982,0.0028931260370533667,False,False,False,False,False,False,False,False,False
113,L_FOP3,L,1.92283797407539,0.07,0.061347088724718515,0.052694177449437024,0.017305822550562983,0.39668505988427777,symmetrized_0.5_times_W_plus_W_transpose,0.0015955559119632148,0.00025664042057121683,0.0018521963325344316,False,False,False,False,False,False,False,False,False
114,L_FOP2,L,1.99255384493457,0.07,0.05875846807930965,0.047516936158619294,0.022483063841380713,0.3334093315980862,symmetrized_0.5_times_W_plus_W_transpose,0.0017960607204140452,0.000669368120487247,0.002465428840901292,False,False,False,False,False,False,False,False,False
115,L_PFt,L,2.07665290345304,0.07,0.05550691450242136,0.04101382900484271,0.028986170995157295,0.3970223940795326,symmetrized_0.5_times_W_plus_W_transpose,0.0019258896161815048,0.0005236433570575229,0.0024495329732390275,False,False,False,False,False,False,False,False,False
116,L_AIP,L,2.03339329961089,0.07,0.05717342219762268,0.04434684439524535,0.02565315560475466,0.44690029233329703,symmetrized_0.5_times_W_plus_W_transpose,0.001444772305059495,0.000149990785087925,0.00159476309014742,False,False,False,False,False,False,False,False,False
117,L_EC,L,1.75227396885807,0.07,0.06613262190602404,0.06226524381204808,0.007734756187951927,0.222206070194078,symmetrized_0.5_times_W_plus_W_transpose,0.0004024813301736375,0.00047262774392136796,0.0008751090740950055,False,False,False,False,False,False,False,False,False
118,L_PreS,L,2.24679849694199,0.07,0.05002073026712878,0.030041460534257547,0.03995853946574246,0.3064075214439209,symmetrized_0.5_times_W_plus_W_transpose,0.00040336747464403226,9.754688101189315e-05,0.0005009143556559254,False,False,False,False,False,False,False,False,False
119,L_H,L,2.09817582781704,0.07,0.05470040051793631,0.03940080103587261,0.030599198964127397,0.19537094447390696,symmetrized_0.5_times_W_plus_W_transpose,0.0009410875421882075,0.0002223810039868965,0.001163468546175104,False,False,False,False,False,False,False,False,False
120,L_ProS,L,1.37584252983293,0.07,0.06956862458901125,0.0691372491780225,0.0008627508219775093,0.3730091031441602,symmetrized_0.5_times_W_plus_W_transpose,9.90694284561773e-05,0.00022146916352124184,0.0003205385919774191,False,False,False,False,False,False,False,False,False
121,L_PeEc,L,2.10015714880043,0.07,0.05462726098040949,0.03925452196081897,0.03074547803918104,0.2782333424434119,symmetrized_0.5_times_W_plus_W_transpose,5.889123300218947e-05,0.00021290031058085799,0.00027179154358304746,False,False,False,False,False,False,False,False,False
122,L_STGa,L,1.46875911900622,0.07,0.06924090017288409,0.06848180034576817,0.0015181996542318332,0.2829789163017806,symmetrized_0.5_times_W_plus_W_transpose,0.0016213339187059902,0.00033256872850015353,0.0019539026472061437,False,False,False,False,False,False,False,False,False
123,L_PBelt,L,1.57482377611517,0.07,0.06857122323620125,0.0671424464724025,0.002857553527597506,0.36602391511077936,symmetrized_0.5_times_W_plus_W_transpose,0.003013954946698245,0.000342811177406521,0.003356766124104766,False,False,False,False,False,False,False,False,False
124,L_A5,L,1.78925484058465,0.07,0.06531869497548401,0.06063738995096801,0.009362610049031994,0.3762488695738432,symmetrized_0.5_times_W_plus_W_transpose,0.00289266299912881,6.257807116556046e-05,0.0029552410702943705,False,False,False,False,False,False,False,False,False
125,L_PHA1,L,1.76891625159229,0.07,0.06578159655485005,0.0615631931097001,0.008436806890299908,0.29040064345735117,symmetrized_0.5_times_W_plus_W_transpose,0.00047259976904968904,0.0003859854715051583,0.0008585852405548473,False,False,False,False,False,False,False,False,False
126,L_PHA3,L,1.61960344454518,0.07,0.0681458152215334,0.06629163044306678,0.003708369556933225,0.3286653540598154,symmetrized_0.5_times_W_plus_W_transpose,0.0001832538026270503,4.59534280835851e-05,0.0002292072307106354,False,False,False,False,False,False,False,False,False
127,L_STSda,L,2.18237040097714,0.07,0.05182263333581731,0.03364526667163462,0.036354733328365384,0.41781228934823245,symmetrized_0.5_times_W_plus_W_transpose,0.002262371582603045,0.000275544704812841,0.0025379162874158857,True,False,False,False,False,True,False,True,True
128,L_STSdp,L,1.77865837174339,0.07,0.06556457960845279,0.061129159216905565,0.008870840783094441,0.4543979453610104,symmetrized_0.5_times_W_plus_W_transpose,0.002055151716101245,0.00039693327305610667,0.0024520849891573517,False,False,False,False,False,False,False,False,False
129,L_STSvp,L,1.91011335680746,0.07,0.061789771308211575,0.05357954261642314,0.016420457383576864,0.45196107006074987,symmetrized_0.5_times_W_plus_W_transpose,0.001514603096120185,0.0005627239450143781,0.002077327041134563,False,False,False,False,False,False,False,False,False
130,L_TGd,L,2.10791187688547,0.07,0.054343033357606665,0.038686066715213324,0.03131393328478668,0.45042292384098215,symmetrized_0.5_times_W_plus_W_transpose,0.0013550351959135,0.0006088208533304394,0.0019638560492439396,False,False,False,False,False,False,False,False,False
131,L_TE1a,L,2.01533649428013,0.07,0.05787597283770579,0.045751945675411576,0.02424805432458843,0.4063858265431166,symmetrized_0.5_times_W_plus_W_transpose,0.0019533702910548,2.572971187106992e-05,0.0019791000029258697,False,False,False,False,False,False,False,False,False
132,L_TE1p,L,2.00822961413845,0.07,0.05815208080214151,0.04630416160428301,0.023695838395716998,0.5568260650710064,symmetrized_0.5_times_W_plus_W_transpose,0.00145979725044275,0.00051017809870117,0.00196997534914392,False,False,False,False,False,False,False,False,False
133,L_TE2a,L,2.00694833543986,0.07,0.05820179955646933,0.046403599112938655,0.02359640088706135,0.4729310628987613,symmetrized_0.5_times_W_plus_W_transpose,0.0013594694088981101,5.294313414391058e-05,0.0014124125430420207,False,False,False,False,False,False,False,False,False
134,L_TF,L,2.64160083577811,0.07,0.04552628120539115,0.021052562410782294,0.04894743758921771,0.4201906744776126,symmetrized_0.5_times_W_plus_W_transpose,0.0003299595151468022,0.000181987446580839,0.0005119469617276412,True,False,False,False,False,True,False,True,True
135,L_TE2p,L,2.12741972766305,0.07,0.05364383421020342,0.03728766842040683,0.032712331579593176,0.4346811409691636,symmetrized_0.5_times_W_plus_W_transpose,0.00142920115347128,0.0003751103772946345,0.0018043115307659144,False,False,False,False,False,False,False,False,False
136,L_PHT,L,1.73028398440083,0.07,0.06655941422165784,0.06311882844331568,0.006881171556684329,0.47315041140079384,symmetrized_0.5_times_W_plus_W_transpose,0.00111737368304243,0.00019895704653797225,0.0013163307295804023,False,False,False,False,False,False,False,False,False
137,L_PH,L,2.11171201730516,0.07,0.054204991143287876,0.038409982286575745,0.03159001771342426,0.48594445959185895,symmetrized_0.5_times_W_plus_W_transpose,0.00183670501535522,0.0002937283911311005,0.0021304334064863205,False,False,False,False,False,False,False,False,False
138,L_TPOJ1,L,1.25933635766305,0.07,0.06978929758085428,0.06957859516170854,0.00042140483829146425,0.4002453190930214,symmetrized_0.5_times_W_plus_W_transpose,0.0026386738927601204,0.0004520854667012115,0.003090759359461332,False,False,False,False,False,False,False,False,False
139,L_TPOJ2,L,1.48435217735527,0.07,0.06916607908987318,0.06833215817974637,0.0016678418202536321,0.37470912731304856,symmetrized_0.5_times_W_plus_W_transpose,0.00163720931542911,7.504642022505454e-05,0.0017122557356541645,False,False,False,False,False,False,False,False,False
140,L_TPOJ3,L,1.65373928645682,0.07,0.06774625649675169,0.06549251299350337,0.004507487006496641,0.34959220513579004,symmetrized_0.5_times_W_plus_W_transpose,0.0013822516662108952,0.00010324534709594628,0.0014854970133068414,False,False,False,False,False,False,False,False,False
141,L_DVT,L,1.99790168677891,0.07,0.058552122433066595,0.04710424486613318,0.022895755133866824,0.5200296627757692,symmetrized_0.5_times_W_plus_W_transpose,0.0014242897935422502,0.0003147926550865243,0.0017390824486287744,False,False,False,False,False,False,False,False,False
142,L_PGp,L,1.63611259135078,0.07,0.06796143109902086,0.0659228621980417,0.0040771378019583,0.48244444722898544,symmetrized_0.5_times_W_plus_W_transpose,0.0016346255062950552,0.0003225663655043465,0.001957191871799402,False,False,False,False,False,False,False,False,False
143,L_IP2,L,1.85192829894132,0.07,0.06365147313272043,0.05730294626544087,0.012697053734559136,0.44184351551687495,symmetrized_0.5_times_W_plus_W_transpose,0.00156862104995713,0.00021290393794716968,0.0017815249879042999,False,False,False,False,False,False,False,False,False
144,L_IP1,L,1.43838135522009,0.07,0.06936842262499869,0.06873684524999737,0.0012631547500026319,0.47689564980070864,symmetrized_0.5_times_W_plus_W_transpose,0.00204285279453073,8.838154316589816e-05,0.002131234337696628,False,False,False,False,False,False,False,False,False
145,L_IP0,L,1.73035798188092,0.07,0.06655804683435038,0.06311609366870076,0.006883906331299247,0.40127213015197605,symmetrized_0.5_times_W_plus_W_transpose,0.001494730509592411,0.000354369182357999,0.0018490996919504098,False,False,False,False,False,False,False,False,False
146,L_PFop,L,1.4558964170871,0.07,0.06929768763829783,0.06859537527659566,0.0014046247234043435,0.39954726443337363,symmetrized_0.5_times_W_plus_W_transpose,0.00131835957852246,0.0005647545212789259,0.0018831140998013859,False,False,False,False,False,False,False,False,False
147,L_PF,L,1.77397669808988,0.07,0.06566994378942934,0.06133988757885865,0.008660112421141355,0.5414233080782644,symmetrized_0.5_times_W_plus_W_transpose,0.00269255518933797,0.0014323523366901734,0.0041249075260281435,False,False,False,False,False,False,False,False,False
148,L_PFm,L,1.74916802149967,0.07,0.06619542668345638,0.06239085336691276,0.0076091466330872465,0.5849366239027208,symmetrized_0.5_times_W_plus_W_transpose,0.00210716173312259,0.0014482281934679701,0.0035553899265905603,False,False,False,False,False,False,False,False,False
149,L_PGi,L,1.2010255451561,0.07,0.06985307533590497,0.06970615067180994,0.00029384932819007115,0.48641595018504513,symmetrized_0.5_times_W_plus_W_transpose,0.0013568287524819349,0.00018572741133235365,0.0015425561638142886,False,False,False,False,False,False,False,False,False
150,L_PGs,L,1.19025997077004,0.07,0.06986254936894036,0.06972509873788071,0.00027490126211929256,0.5625340593751392,symmetrized_0.5_times_W_plus_W_transpose,0.0029361019429637253,0.00024152182299041154,0.003177623765954137,False,False,False,False,False,False,False,False,False
151,L_V6A,L,1.43819576409124,0.07,0.06936913368409459,0.06873826736818918,0.0012617326318108274,0.3560351274518676,symmetrized_0.5_times_W_plus_W_transpose,0.00137799398072183,0.00040081686580564454,0.0017788108465274744,False,False,False,False,False,False,False,False,False
152,L_VMV1,L,1.329988878069,0.07,0.06967437477650881,0.06934874955301762,0.0006512504469823877,0.27366449504884277,symmetrized_0.5_times_W_plus_W_transpose,0.0006052594303376795,0.0006997708204756826,0.001305030250813362,False,False,False,False,False,False,False,False,False
153,L_VMV3,L,2.33540097768767,0.07,0.04816091497492261,0.026321829949845207,0.0436781700501548,0.28723495737663673,symmetrized_0.5_times_W_plus_W_transpose,0.00018345213139798312,0.000484234101344122,0.0006676862327421051,False,False,False,False,False,False,False,False,False
154,L_PHA2,L,2.0292250882187,0.07,0.05733557664315258,0.04467115328630515,0.025328846713694855,0.27013571692532456,symmetrized_0.5_times_W_plus_W_transpose,0.0002571155530199825,0.0003758545770834785,0.000632970130103461,False,False,False,False,False,False,False,False,False
155,L_V4t,L,1.51401569310298,0.07,0.0690036423243925,0.068007284648785,0.0019927153512150075,0.31086344127156795,symmetrized_0.5_times_W_plus_W_transpose,0.0004196359498591915,0.0001742983555752173,0.0005939343054344088,False,False,False,False,False,False,False,False,False
156,L_FST,L,2.03184079644364,0.07,0.05723380874474762,0.044467617489495244,0.025532382510504763,0.4044928500745397,symmetrized_0.5_times_W_plus_W_transpose,0.0016677731610417299,0.0006519031497212195,0.0023196763107629493,False,False,False,False,False,False,False,False,False
157,L_V3CD,L,1.57800517398083,0.07,0.0685443010843036,0.0670886021686072,0.002911397831392812,0.3586334886076033,symmetrized_0.5_times_W_plus_W_transpose,0.00159748871722578,0.00037849258425422233,0.0019759813014800023,False,False,False,False,False,False,False,False,False
158,L_LO3,L,1.44642455439844,0.07,0.06933684543488705,0.0686736908697741,0.0013263091302259111,0.33265542453954355,symmetrized_0.5_times_W_plus_W_transpose,0.0006340073038436715,0.0005155359968707115,0.001149543300714383,False,False,False,False,False,False,False,False,False
159,L_VMV2,L,1.7924626237444,0.07,0.06524222208128265,0.06048444416256529,0.009515555837434714,0.2691357603211293,symmetrized_0.5_times_W_plus_W_transpose,0.00013100347373770237,0.000486947290374203,0.0006179507641119054,False,False,False,False,False,False,False,False,False
160,L_31pd,L,1.55625903326002,0.07,0.06871921094900835,0.0674384218980167,0.0025615781019833056,0.4536094020251976,symmetrized_0.5_times_W_plus_W_transpose,0.0013331193078363049,0.0009953594341716885,0.0023284787420079934,False,True,False,True,True,False,False,False,True
161,L_31a,L,1.32445919404972,0.07,0.06968525739039844,0.06937051478079687,0.0006294852192031408,0.386535473417285,symmetrized_0.5_times_W_plus_W_transpose,0.001547476620463855,0.0003960908318821735,0.0019435674523460285,False,True,False,True,True,False,False,False,True
162,L_VVC,L,1.37485659699931,0.07,0.06957121954339107,0.06914243908678215,0.0008575609132178558,0.3533625446076473,symmetrized_0.5_times_W_plus_W_transpose,0.000172402243284969,0.00022366460543578776,0.00039606684872075675,False,False,False,False,False,False,False,False,False
163,L_25,L,2.01867252131974,0.07,0.05774622224726989,0.04549244449453978,0.02450755550546023,0.27416541317279197,symmetrized_0.5_times_W_plus_W_transpose,0.0001548865583826021,0.000376579040736011,0.0005314655991186131,True,False,True,False,True,True,False,True,True
164,L_s32,L,1.95303298270077,0.07,0.060254877103959506,0.050509754207919005,0.019490245792081,0.28847558103071763,symmetrized_0.5_times_W_plus_W_transpose,0.0004998709154047688,0.00028990092409828856,0.0007897718395030574,False,False,False,False,False,False,False,False,False
165,L_pOFC,L,1.64174243769953,0.07,0.06789482305891889,0.06578964611783779,0.004210353882162218,0.2743790160664992,symmetrized_0.5_times_W_plus_W_transpose,0.0007078827071285935,0.000511424246805339,0.0012193069539339326,False,False,False,False,False,False,False,False,False
166,L_PoI1,L,1.75829859513304,0.07,0.06600838692121094,0.06201677384242189,0.007983226157578113,0.5189266006168132,symmetrized_0.5_times_W_plus_W_transpose,0.00205218378933283,0.00014926795833276456,0.0022014517476655945,False,False,False,False,False,False,False,False,False
167,L_Ig,L,1.33614108999021,0.07,0.06966183029557485,0.06932366059114968,0.0006763394088503266,0.36805823741318394,symmetrized_0.5_times_W_plus_W_transpose,0.0028180147343793748,0.0001314853438845618,0.0029495000782639364,False,False,False,False,False,False,False,False,False
168,L_FOP5,L,3.46421352281054,0.07,0.04500320478902653,0.020006409578053053,0.049993590421946954,0.4298988460204573,symmetrized_0.5_times_W_plus_W_transpose,0.0003732490241528315,0.0003699899688435265,0.000743238992996358,False,False,False,False,False,False,False,False,False
169,L_p10p,L,1.96313290132468,0.07,0.05987841365002563,0.04975682730005125,0.020243172699948755,0.3589861234369607,symmetrized_0.5_times_W_plus_W_transpose,0.00040823795377718114,0.0009685741108880205,0.0013768120646652016,False,False,False,False,False,False,False,False,False
170,L_p47r,L,1.62207916493298,0.07,0.06811917661010594,0.06623835322021188,0.0037616467797881303,0.40758667420024447,symmetrized_0.5_times_W_plus_W_transpose,0.00037848789402493367,1.980435074408689e-05,0.00039829224476902055,False,False,False,False,False,False,False,False,False
171,L_TGv,L,2.17666004918543,0.07,0.05200044230033707,0.034000884600674124,0.03599911539932588,0.2952478829755866,symmetrized_0.5_times_W_plus_W_transpose,0.00028926759312474654,0.000554399226455519,0.0008436668195802655,False,False,False,False,False,False,False,False,False
172,L_MBelt,L,1.96404375994643,0.07,0.05984422970488085,0.04968845940976169,0.02031154059023832,0.38914014121928486,symmetrized_0.5_times_W_plus_W_transpose,0.00426194044013209,0.00029479801476349347,0.004556738454895583,False,False,False,False,False,False,False,False,False
173,L_LBelt,L,1.35105577521249,0.07,0.0696294068952181,0.06925881379043618,0.0007411862095638294,0.39746687679450243,symmetrized_0.5_times_W_plus_W_transpose,0.003962358361980555,0.000739390021345692,0.004701748383326247,False,False,False,False,False,False,False,False,False
174,L_A4,L,1.34341663842286,0.07,0.06964637913397992,0.06929275826795984,0.0007072417320401619,0.39983936780906915,symmetrized_0.5_times_W_plus_W_transpose,0.00331682105948484,0.00022204978413023415,0.003538870843615074,False,False,False,False,False,False,False,False,False
175,L_STSva,L,1.45150873465061,0.07,0.0693160984450252,0.0686321968900504,0.0013678031099496057,0.38898666349759636,symmetrized_0.5_times_W_plus_W_transpose,0.001809525308481095,0.0003918022907162905,0.0022013275991973856,False,False,False,False,False,False,False,False,False
176,L_TE1m,L,1.81728982901135,0.07,0.06461802363173466,0.05923604726346933,0.010763952736530677,0.4189657273961245,symmetrized_0.5_times_W_plus_W_transpose,0.001545023277602935,0.00012206980476894521,0.0016670930823718803,False,False,False,False,False,False,False,False,False
177,L_PI,L,2.20153549174628,0.07,0.05124691253586035,0.03249382507172068,0.037506174928279325,0.33687556247926564,symmetrized_0.5_times_W_plus_W_transpose,0.00200221218225563,0.000685233500184315,0.002687445682439945,False,False,False,False,False,False,False,False,False
178,L_a32pr,L,1.53813449795351,0.07,0.0688496122164402,0.0676992244328804,0.002300775567119606,0.3846020110235767,symmetrized_0.5_times_W_plus_W_transpose,0.00021914366112111032,0.0005474444963548156,0.0007665881574759259,False,False,False,False,False,False,False,False,False
179,L_p24,L,1.77530605169333,0.07,0.06564022849488386,0.06128045698976772,0.008719543010232284,0.34828591746492876,symmetrized_0.5_times_W_plus_W_transpose,0.000819556512532919,0.000512519506324841,0.0013320760188577602,False,False,False,False,False,False,False,False,False
180,R_V1,R,2.677946196313,0.07,0.04542148705536102,0.02084297411072203,0.04915702588927798,0.5142070717672432,symmetrized_0.5_times_W_plus_W_transpose,0.00020235470344381152,0.0020547401096721353,0.002257094813115947,False,False,False,False,False,False,False,False,False
181,R_MST,R,3.4500753386369,0.07,0.04500349968057498,0.020006999361149955,0.04999300063885005,0.3713098523546632,symmetrized_0.5_times_W_plus_W_transpose,0.0006824023248613944,0.0003590030173411096,0.001041405342202504,False,False,False,False,False,False,False,False,False
182,R_V6,R,2.12259941406551,0.07,0.05381435549458038,0.03762871098916075,0.03237128901083926,0.4196368310327353,symmetrized_0.5_times_W_plus_W_transpose,0.0007792954930611871,0.001688714657842425,0.002468010150903612,False,False,False,False,False,False,False,False,False
183,R_V2,R,3.40853126976886,0.07,0.0450045327175156,0.020009065435031198,0.04999093456496881,0.4726531606557715,symmetrized_0.5_times_W_plus_W_transpose,7.48501108176324e-05,0.0019535094301092,0.0020283595409268324,False,False,False,False,False,False,False,False,False
184,R_V3,R,2.07381746645144,0.07,0.05561460794320051,0.04122921588640101,0.028770784113599,0.477789034038436,symmetrized_0.5_times_W_plus_W_transpose,0.00021755283251427695,0.001714694629743975,0.0019322474622582519,False,False,False,False,False,False,False,False,False
185,R_V4,R,1.67530744115045,0.07,0.06745527955717978,0.06491055911435957,0.005089440885640437,0.40199314242914275,symmetrized_0.5_times_W_plus_W_transpose,0.0002058776271049845,0.0016046233755455,0.0018105010026504844,False,False,False,False,False,False,False,False,False
186,R_V8,R,3.45796006122244,0.07,0.04500333202734029,0.020006664054680573,0.049993335945319434,0.27120857576500806,symmetrized_0.5_times_W_plus_W_transpose,0.0002470812388331552,0.0003151721662814783,0.0005622534051146334,False,False,False,False,False,False,False,False,False
187,R_4,R,1.38111455938376,0.07,0.06955448473542707,0.06910896947085413,0.0008910305291458809,0.6443523373007602,symmetrized_0.5_times_W_plus_W_transpose,0.00029060006289856685,0.0017673191265871052,0.002057919189485672,False,False,False,False,False,False,False,False,False
188,R_3b,R,1.62470501179563,0.07,0.0680905388117663,0.0661810776235326,0.0038189223764674013,0.5300568361055492,symmetrized_0.5_times_W_plus_W_transpose,0.0004659699404761875,0.0012066522852030252,0.0016726222256792126,False,False,False,False,False,False,False,False,False
189,R_FEF,R,2.00419359882662,0.07,0.058308616960336304,0.04661723392067261,0.023382766079327398,0.5002507726386201,symmetrized_0.5_times_W_plus_W_transpose,0.00015419717634669225,0.0013061295854792335,0.0014603267618259258,False,False,False,False,False,False,False,False,False
190,R_PEF,R,1.93099364131938,0.07,0.06105754899304311,0.05211509798608621,0.017884902013913795,0.38615058437820726,symmetrized_0.5_times_W_plus_W_transpose,0.00029225757192310304,0.0004250101771956085,0.0007172677491187116,False,False,False,False,False,False,False,False,False
191,R_55b,R,1.42034358601869,0.07,0.06943400318785892,0.06886800637571781,0.0011319936242821932,0.43773373568002916,symmetrized_0.5_times_W_plus_W_transpose,0.000323180151840667,5.1982337772124254e-05,0.00037516248961279124,False,False,False,False,False,False,False,False,False
192,R_V3A,R,2.64217267483809,0.07,0.04552444980245096,0.021048899604901923,0.048951100395098084,0.4463200838433631,symmetrized_0.5_times_W_plus_W_transpose,0.000328290862116794,0.001336686042970605,0.001664976905087399,False,False,False,False,False,False,False,False,False
193,R_RSC,R,1.24861333016614,0.07,0.06980279969763314,0.06960559939526628,0.0003944006047337245,0.7006662948424578,symmetrized_0.5_times_W_plus_W_transpose,0.00157191576777868,0.00243289712674417,0.00400481289452285,False,False,False,False,False,False,False,False,False
194,R_POS2,R,1.68572992073243,0.07,0.06730305758880642,0.06460611517761282,0.005393884822387188,0.6231513809180453,symmetrized_0.5_times_W_plus_W_transpose,0.00204190371476663,0.0031322065346991697,0.0051741102494658,False,False,False,False,False,False,False,False,False
195,R_V7,R,1.59055913316373,0.07,0.06843335677628909,0.06686671355257819,0.003133286447421821,0.35250781674169984,symmetrized_0.5_times_W_plus_W_transpose,0.000586446371733646,0.00117665808438717,0.001763104456120816,False,False,False,False,False,False,False,False,False
196,R_IPS1,R,2.025717658014,0.07,0.05747207008622042,0.04494414017244083,0.025055859827559174,0.4361121826322302,symmetrized_0.5_times_W_plus_W_transpose,0.00023183685838909325,0.0012099720828987084,0.0014418089412878018,False,False,False,False,False,False,False,False,False
197,R_FFC,R,2.01715299902187,0.07,0.057805330429906876,0.045610660859813745,0.02438933914018626,0.3856414218601385,symmetrized_0.5_times_W_plus_W_transpose,6.720528539012165e-05,0.000434762154652888,0.0005019674400430096,False,False,False,False,False,False,False,False,False
198,R_V3B,R,2.00970629372414,0.07,0.05809475413565048,0.04618950827130096,0.02381049172869905,0.3405685962093827,symmetrized_0.5_times_W_plus_W_transpose,0.00023788857117784575,0.0010955398669272964,0.0013334284381051422,False,False,False,False,False,False,False,False,False
199,R_LO1,R,3.27619335722041,0.07,0.04501033097074844,0.02002066194149687,0.04997933805850314,0.3011701941853525,symmetrized_0.5_times_W_plus_W_transpose,0.0006709163049285129,0.0006386783484201125,0.0013095946533486255,False,False,False,False,False,False,False,False,False
200,R_LO2,R,3.77563666596451,0.07,0.045000460957868096,0.020000921915736186,0.04999907808426382,0.3052543237509381,symmetrized_0.5_times_W_plus_W_transpose,0.0004502694277012954,0.0005111135755432305,0.0009613830032445259,False,False,False,False,False,False,False,False,False
201,R_PIT,R,2.20998075592532,0.07,0.05100374242806485,0.03200748485612969,0.037992515143870316,0.3063987915186098,symmetrized_0.5_times_W_plus_W_transpose,0.000537575871063127,0.00039107152727176,0.000928647398334887,False,False,False,False,False,False,False,False,False
202,R_MT,R,2.8476896425742,0.07,0.045148097845567434,0.02029619569113486,0.049703804308865146,0.32566938690825686,symmetrized_0.5_times_W_plus_W_transpose,0.000525258720221605,0.000719247191408863,0.001244505911630468,False,False,False,False,False,False,False,False,False
203,R_A1,R,1.74349651238196,0.07,0.06630794747056931,0.06261589494113863,0.007384105058861376,0.3328625984817142,symmetrized_0.5_times_W_plus_W_transpose,3.6409900016264e-05,0.000798365477934863,0.000834775377951127,False,False,False,False,False,False,False,False,True
204,R_PSL,R,2.09974475423433,0.07,0.054642467422722815,0.039284934845445624,0.030715065154554383,0.436838430807036,symmetrized_0.5_times_W_plus_W_transpose,0.000149527153760371,0.00276646839330618,0.002915995547066551,False,False,False,False,False,False,False,False,False
205,R_SFL,R,1.80943917139848,0.07,0.06482160939905082,0.059643218798101624,0.010356781201898382,0.4884768821496594,symmetrized_0.5_times_W_plus_W_transpose,0.0006973518441058385,0.000874274371218115,0.0015716262153239536,False,False,False,False,False,False,False,False,False
206,R_PCV,R,1.77063133380768,0.07,0.06574401456748666,0.06148802913497331,0.008511970865026697,0.4978772669561057,symmetrized_0.5_times_W_plus_W_transpose,0.001414002146274,0.0014839179880763442,0.0028979201343503442,False,True,False,True,True,False,True,True,True
207,R_STV,R,1.99475381388577,0.07,0.058673659912560905,0.0473473198251218,0.022652680174878204,0.39321227686414933,symmetrized_0.5_times_W_plus_W_transpose,0.00011308452263581074,0.0022981872854283152,0.002411271808064126,False,False,False,False,False,False,False,False,False
