scope,variant,condition,severity,seed,probe,global_coupling,input_peak_per_ms,dt_ms,pair,semantic_network,episodic_network,outcome,unit,semantic_value,episodic_value,semantic_minus_episodic_interaction
parameter_G30,G30,"Baseline, G30",0.0,37,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_G30,G30,"Baseline, G30",0.0,53,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_G30,G30,"Baseline, G30",0.0,71,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_G30,G30,"High AD-like perturbation, G30",1.0,11,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.201854965425415,6.743320212292189,2.4585347531332262
parameter_G30,G30,"High AD-like perturbation, G30",1.0,23,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,10.520297701806005,8.716292091533237,1.8040056102727675
parameter_G30,G30,"High AD-like perturbation, G30",1.0,37,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,11.118433882152956,8.972668604061456,2.145765278091501
parameter_G30,G30,"High AD-like perturbation, G30",1.0,53,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.685072001776392,7.589733621060887,2.0953383807155053
parameter_G30,G30,"High AD-like perturbation, G30",1.0,71,5Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.103403363598877,6.825987067346184,2.277416296252693
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,11,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,23,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,37,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,53,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,71,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,11,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.009327203220328,6.129429109485642,2.8798980937346865
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,23,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,8.990265844551732,6.058676200811163,2.931589643740569
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,37,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.024686378340494,7.689115936908173,1.3355704414323206
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,53,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,8.991231867214749,6.975722606664889,2.0155092605498597
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,71,5Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,8.940788627895278,6.405337039787423,2.535451588107855
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,11,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,23,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,37,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,53,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,71,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,11,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.011505555370803,6.137283503383865,2.874222051986938
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,23,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.002818205661853,6.047278174041435,2.9555400316204183
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,37,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,9.045954145232622,7.6574348461305695,1.388519299102053
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,53,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,8.990541975435796,6.952259457066498,2.0382825183692983
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,71,5Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,transfer_gain,log2 ratio,8.943763901210673,6.434860577659051,2.508903323551622
parameter_G100,G100,"Baseline, G100",0.0,11,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,23,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,37,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,53,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
