severity,seed,probe,network,segment,segment_start_s,segment_end_s,broadband_transfer,frequency_locked_transfer,target_locked_amplitude,ipsilateral_a1_locked_amplitude,median_segment_fit_r_squared,phase_eligible_fraction,phase_lag_degrees,median_phase_consistency_across_segments
0.5,127,2Hz,Semantic proxy,1,0.0,2.0,0.015613371590089997,0.0004980386643679035,3.17248191916241e-05,0.057772398721599866,0.0008578731402490991,0.07692307692307693,24.170734113280474,0.8191753852276543
0.5,127,2Hz,Episodic proxy,1,0.0,2.0,0.01635875436805646,0.0009986588356329393,6.533960055189557e-05,0.057772398721599866,0.0056884346107495265,0.3157894736842105,21.257991579369754,0.762476160899832
0.5,127,2Hz,Semantic proxy,2,2.0,4.0,0.017747315680628765,0.0006830895783041634,5.188473833137858e-05,0.05776839000743299,0.0010489354107466875,0.07692307692307693,9.282504124809382,0.8191753852276543
0.5,127,2Hz,Episodic proxy,2,2.0,4.0,0.015656442633895408,0.0010130590480421186,6.594507061310676e-05,0.05776839000743299,0.004351326158873348,0.3157894736842105,11.029972443252435,0.762476160899832
0.5,127,2Hz,Semantic proxy,3,4.0,6.0,0.03355914621545751,0.0015444296364877665,0.00010586422291952076,0.057746991256218815,0.003673664814172195,0.07692307692307693,28.028976850558955,0.8191753852276543
0.5,127,2Hz,Episodic proxy,3,4.0,6.0,0.024504258380030987,0.0018572830109232121,0.00011775391585357298,0.05774699125621881,0.004452475701493208,0.3157894736842105,19.907979271528383,0.762476160899832
0.5,127,2Hz,Semantic proxy,4,6.0,8.0,0.1465982591030979,0.0029484010848773974,0.0002814972954156117,0.057732843780097375,0.00017798887106013073,0.07692307692307693,6.801377649633769,0.8191753852276543
0.5,127,2Hz,Episodic proxy,4,6.0,8.0,0.12399689137402568,0.0017660492867734344,0.00010635612222701549,0.05773284378009737,0.00016768817614498666,0.3157894736842105,37.293065409628156,0.762476160899832
0.5,127,2Hz,Semantic proxy,5,8.0,10.0,0.15620400173790228,0.003165866178396073,0.00028959853755943144,0.05766285564365173,0.0014493941604603044,0.07692307692307693,-71.60463113837415,0.8191753852276543
0.5,127,2Hz,Episodic proxy,5,8.0,10.0,0.12056864751481565,0.002885574359549026,0.00024757572687104094,0.05766285564365173,0.0017229002159777629,0.3157894736842105,-80.51147754223085,0.762476160899832
0.5,127,5Hz,Semantic proxy,1,0.0,2.0,0.022807951420237546,0.0009641038879197401,9.008873180651101e-05,0.0787577475326322,0.0011536045909117387,0.07692307692307693,23.85589082280185,0.9688704778567995
0.5,127,5Hz,Episodic proxy,1,0.0,2.0,0.022539085347989568,0.0018287314095485029,0.00017018280637967162,0.07875774753263222,0.0053253463259111955,0.5789473684210527,28.491798697615728,0.9374549901222892
0.5,127,5Hz,Semantic proxy,2,2.0,4.0,0.01769456716340301,0.001174885964673,0.00014084888240924168,0.0786656449410902,0.0026932564644089885,0.07692307692307693,22.231842815147008,0.9688704778567995
0.5,127,5Hz,Episodic proxy,2,2.0,4.0,0.01908237720068479,0.0018119908606247046,0.0001809404205608317,0.0786656449410902,0.013501397891581779,0.5789473684210527,26.047443925048768,0.9374549901222892
0.5,127,5Hz,Semantic proxy,3,4.0,6.0,0.02049581165956239,0.0016530591557856356,0.00026902047861216257,0.07864458503150687,0.004497929761386632,0.07692307692307693,46.64357053493989,0.9688704778567995
0.5,127,5Hz,Episodic proxy,3,4.0,6.0,0.020116837310142813,0.001473503265379818,0.00015616712742194113,0.07864458503150687,0.007747213750131765,0.5789473684210527,38.85786809261387,0.9374549901222892
0.5,127,5Hz,Semantic proxy,4,6.0,8.0,0.02330204370220895,0.0022057355584981578,0.00037324346997939296,0.07860025133189255,0.0016434789082137025,0.07692307692307693,1.48314800801874,0.9688704778567995
0.5,127,5Hz,Episodic proxy,4,6.0,8.0,0.03168112919283525,0.0020126004758677487,0.0002901553098211355,0.07860025133189255,0.0013225408464213606,0.5789473684210527,2.8962136118357673,0.9374549901222892
0.5,127,5Hz,Semantic proxy,5,8.0,10.0,0.022801851705279857,0.0013631898182903325,0.00020703912744937785,0.07851539662058751,0.0017362370531444071,0.07692307692307693,27.58149704952571,0.9688704778567995
0.5,127,5Hz,Episodic proxy,5,8.0,10.0,0.03058975534192505,0.0014110309983315116,0.00023406638332929385,0.07851539662058753,0.0020066100791206187,0.5789473684210527,-10.105194902499724,0.9374549901222892
0.5,149,2Hz,Semantic proxy,1,0.0,2.0,0.012525069863956972,0.00042675304501734254,2.5771511494656235e-05,0.05778007360821728,0.003186803894738688,0.15384615384615385,24.93880471487622,0.6020885296915118
0.5,149,2Hz,Episodic proxy,1,0.0,2.0,0.013382885794103476,0.0009503727802892406,6.025403093737302e-05,0.05778007360821728,0.02391648594928819,0.47368421052631576,19.2773213373045,0.6069289773303328
0.5,149,2Hz,Semantic proxy,2,2.0,4.0,0.09495124165644263,0.003501417875338148,0.00039052720000790607,0.05778347573768255,0.0006432576106476517,0.15384615384615385,24.831633629002535,0.6020885296915118
0.5,149,2Hz,Episodic proxy,2,2.0,4.0,0.053468329753291986,0.0015351832044308176,8.888554308427262e-05,0.05778347573768254,0.0011604540707967903,0.47368421052631576,13.20456570379163,0.6069289773303328
0.5,149,2Hz,Semantic proxy,3,4.0,6.0,0.14673822398342226,0.0029839646449547523,0.0003846986210112511,0.05773074509329702,0.0005206373220265625,0.15384615384615385,-12.578096864425158,0.6020885296915118
0.5,149,2Hz,Episodic proxy,3,4.0,6.0,0.049875102479636176,0.0010776518469996189,6.509401813105019e-05,0.05773074509329702,0.0006275612711145184,0.47368421052631576,27.995044531113656,0.6069289773303328
0.5,149,2Hz,Semantic proxy,4,6.0,8.0,0.1531600798449624,0.0034952528929424803,0.0002197262576379522,0.05772137115260222,0.00039540637879764695,0.15384615384615385,8.97916882340775,0.6020885296915118
0.5,149,2Hz,Episodic proxy,4,6.0,8.0,0.07496535172328687,0.0017418083339355707,0.0001144716530578625,0.057721371152602216,0.00013122217938910108,0.47368421052631576,-43.41690448941956,0.6069289773303328
0.5,149,2Hz,Semantic proxy,5,8.0,10.0,0.522053400704245,0.009301291118662494,0.0008083668814456416,0.05761267511102225,0.0017007135227161685,0.15384615384615385,-108.15942735317434,0.6020885296915118
0.5,149,2Hz,Episodic proxy,5,8.0,10.0,0.25141478887673724,0.00528300823797003,0.0003672680233885937,0.05761267511102225,0.002293092636036498,0.47368421052631576,-113.52159780952867,0.6069289773303328
0.5,149,5Hz,Semantic proxy,1,0.0,2.0,0.010941274728848326,0.0007782282902234197,7.317862664494948e-05,0.07879170292137766,0.003370398180587597,0.07692307692307693,21.951776241595958,0.2741800917655243
0.5,149,5Hz,Episodic proxy,1,0.0,2.0,0.013116568313526426,0.0014421401363136413,0.00013312988456777862,0.07879170292137766,0.022382980138568875,0.2631578947368421,19.176041345798268,0.2406688212049888
0.5,149,5Hz,Semantic proxy,2,2.0,4.0,0.10146599569944513,0.010399314797732215,0.0018707843651241092,0.07870158698487252,0.002524277840311173,0.07692307692307693,111.80925172030982,0.2741800917655243
0.5,149,5Hz,Episodic proxy,2,2.0,4.0,0.053448861861089714,0.005718391135241048,0.000637815830712183,0.07870158698487252,0.003708817583400359,0.2631578947368421,97.49093570104141,0.2406688212049888
0.5,149,5Hz,Semantic proxy,3,4.0,6.0,0.20612422712401451,0.017376542338768976,0.004128407773915378,0.07876517331206156,0.0019245692831204586,0.07692307692307693,-14.498702805244367,0.2741800917655243
0.5,149,5Hz,Episodic proxy,3,4.0,6.0,0.07686805359950237,0.006676983477501285,0.0006099431774929077,0.07876517331206156,0.004615568787419644,0.2631578947368421,-12.585228196504076,0.2406688212049888
0.5,149,5Hz,Semantic proxy,4,6.0,8.0,0.2626146479586906,0.01871822843466491,0.0021508342862966044,0.07864733089443209,0.0007210460018942655,0.07692307692307693,-37.36085858645147,0.2741800917655243
0.5,149,5Hz,Episodic proxy,4,6.0,8.0,0.22545915863945465,0.013211504938831229,0.0017582777280873135,0.0786473308944321,0.000450654925058247,0.2631578947368421,-46.156467865469615,0.2406688212049888
0.5,149,5Hz,Semantic proxy,5,8.0,10.0,0.43909847512096045,0.027019567752321838,0.0031488590189689184,0.07820874103347518,0.0026874164315165983,0.07692307692307693,-163.0898038037866,0.2741800917655243
0.5,149,5Hz,Episodic proxy,5,8.0,10.0,0.3643572232212536,0.019317969979856478,0.001860409738054755,0.07820874103347518,0.0024916778611279167,0.2631578947368421,-171.02207722564356,0.2406688212049888
0.5,173,2Hz,Semantic proxy,1,0.0,2.0,0.09559036746390646,0.002158703931311166,0.00013326609461193474,0.05779135617988759,0.0012881999373739461,0.0,,
0.5,173,2Hz,Episodic proxy,1,0.0,2.0,0.0811997127377303,0.002321616147096575,0.00014532090597687143,0.05779135617988758,0.0016610344960674706,0.0,,
0.5,173,2Hz,Semantic proxy,2,2.0,4.0,0.48121632523909563,0.006027796987763521,0.00037972916068698123,0.057769436315410594,0.00015702402222272926,0.0,,
0.5,173,2Hz,Episodic proxy,2,2.0,4.0,0.3109639733238691,0.004672711247107776,0.0002895743357692554,0.057769436315410594,0.00027564806085766946,0.0,,
0.5,173,2Hz,Semantic proxy,3,4.0,6.0,0.7899234776463595,0.014955767133446938,0.001227146679538954,0.05777024664930344,0.0011838905771982544,0.0,,
0.5,173,2Hz,Episodic proxy,3,4.0,6.0,0.444945241260035,0.007201171417927279,0.0004731328571187831,0.05777024664930345,0.0012533192387754744,0.0,,
0.5,173,2Hz,Semantic proxy,4,6.0,8.0,0.8922229712909271,0.02349109936506729,0.0015037572042279203,0.05769768680754499,0.0013235572047818334,0.0,,
0.5,173,2Hz,Episodic proxy,4,6.0,8.0,0.4742819548032782,0.016776204698447542,0.0009996389068427742,0.05769768680754499,0.0009598226942328925,0.0,,
0.5,173,2Hz,Semantic proxy,5,8.0,10.0,1.2772650148655658,0.04365550065735848,0.0031552586854925345,0.05777280124129326,0.0011778074358160806,0.0,,
0.5,173,2Hz,Episodic proxy,5,8.0,10.0,0.666899149156755,0.024658892589960388,0.001431895860075155,0.057772801241293255,0.0011047008721353224,0.0,,
0.5,173,5Hz,Semantic proxy,1,0.0,2.0,0.1000641419927015,0.005158186318613565,0.0005710405447502859,0.0789607719430917,0.001641525559134882,0.0,,
0.5,173,5Hz,Episodic proxy,1,0.0,2.0,0.0801951222640001,0.007011457655037437,0.0007300135827813757,0.07896077194309169,0.004974998009481979,0.0,,
0.5,173,5Hz,Semantic proxy,2,2.0,4.0,0.36021163518470417,0.0423723540490539,0.0035975093502413715,0.0781745902611016,0.007910594040878016,0.0,,
0.5,173,5Hz,Episodic proxy,2,2.0,4.0,0.36139110244765066,0.06245264844681565,0.005641443881542303,0.07817459026110159,0.02521317369137488,0.0,,
0.5,173,5Hz,Semantic proxy,3,4.0,6.0,0.3686658833671974,0.046155622324133394,0.0040841637804819465,0.07679272326808903,0.004987503008904937,0.0,,
0.5,173,5Hz,Episodic proxy,3,4.0,6.0,0.3603221369626205,0.06376454214806157,0.005599385271477632,0.07679272326808903,0.032595223672628126,0.0,,
0.5,173,5Hz,Semantic proxy,4,6.0,8.0,0.4561921855298527,0.035071828580777856,0.004249591708110701,0.07966851666307939,0.002274960482917865,0.0,,
0.5,173,5Hz,Episodic proxy,4,6.0,8.0,0.42240450474689256,0.02904394395917794,0.0032393364302193877,0.07966851666307939,0.0035322992435418143,0.0,,
0.5,173,5Hz,Semantic proxy,5,8.0,10.0,0.9185104106453018,0.04848453231435166,0.007272975036912284,0.07771538860329441,0.000969045816743952,0.0,,
0.5,173,5Hz,Episodic proxy,5,8.0,10.0,0.6321768894762135,0.04770769678070662,0.004582825385872481,0.07771538860329441,0.0028420711131988963,0.0,,
0.5,197,2Hz,Semantic proxy,1,0.0,2.0,0.021616419282964483,0.0006246582912856295,4.312505551740562e-05,0.05777616672156505,0.0009729359045085317,0.0,,
0.5,197,2Hz,Episodic proxy,1,0.0,2.0,0.021683915954688302,0.000987300955305197,6.304507569845002e-05,0.05777616672156505,0.0025982098544596877,0.05263157894736842,20.339945494192467,0.6170446359801337
0.5,197,2Hz,Semantic proxy,2,2.0,4.0,0.40234504283987493,0.012402085064799872,0.0009539751670328957,0.05773574436964441,0.0016758511275805077,0.0,,
0.5,197,2Hz,Episodic proxy,2,2.0,4.0,0.31138667275467835,0.0041025092578579146,0.0002554297328137788,0.05773574436964442,0.0015428400692748534,0.05263157894736842,-83.54030266795746,0.6170446359801337
0.5,197,2Hz,Semantic proxy,3,4.0,6.0,0.9587379615115719,0.01632744535004796,0.0011616291616763329,0.05771373961395043,0.0005125059339412541,0.0,,
0.5,197,2Hz,Episodic proxy,3,4.0,6.0,0.6236921970188875,0.008134000624100976,0.000546768814556327,0.05771373961395043,0.00020269126655481084,0.05263157894736842,-82.62136034359236,0.6170446359801337
0.5,197,2Hz,Semantic proxy,4,6.0,8.0,1.3946299856463502,0.018602247605809693,0.00115500875602064,0.0578008719237736,0.0005195685529453264,0.0,,
0.5,197,2Hz,Episodic proxy,4,6.0,8.0,0.9118059607960415,0.014199611574265306,0.0009412078508518805,0.057800871923773596,0.00033245444913665434,0.05263157894736842,-144.49811150992568,0.6170446359801337
0.5,197,2Hz,Semantic proxy,5,8.0,10.0,1.633940020265203,0.019481176280371285,0.00125724451261372,0.05791605376074342,0.0010036532338399962,0.0,,
0.5,197,2Hz,Episodic proxy,5,8.0,10.0,1.0574909684914702,0.016604132696135285,0.0010894871336765062,0.05791605376074343,0.0009434798727433469,0.05263157894736842,-120.28315937030412,0.6170446359801337
0.5,197,5Hz,Semantic proxy,1,0.0,2.0,0.01533798933932599,0.001625195282647177,0.00018043476613684734,0.07879056368816958,0.004032012815051833,0.6923076923076923,2.4830445832686436,0.5711902870468184
0.5,197,5Hz,Episodic proxy,1,0.0,2.0,0.015377061492344687,0.001601528705599283,0.00013524902091736378,0.07879056368816958,0.012805238767856442,0.8421052631578947,-0.31968071017120336,0.7506431725919904
0.5,197,5Hz,Semantic proxy,2,2.0,4.0,0.20187062551445253,0.0203108998485303,0.0031193882099137403,0.07872072983751542,0.002325602504333113,0.6923076923076923,-81.69031816728578,0.5711902870468184
0.5,197,5Hz,Episodic proxy,2,2.0,4.0,0.15722662401643267,0.02214898471652552,0.0031810154062979425,0.07872072983751544,0.004666067182370615,0.8421052631578947,-88.37708438265297,0.7506431725919904
0.5,197,5Hz,Semantic proxy,3,4.0,6.0,0.4628704071953145,0.028922670944933376,0.008362059635982803,0.07890610614882224,0.0007576670560227594,0.6923076923076923,86.5301946331434,0.5711902870468184
0.5,197,5Hz,Episodic proxy,3,4.0,6.0,0.33847516197001937,0.025009590456621048,0.004156253093353868,0.07890610614882221,0.0019911638237471996,0.8421052631578947,-0.13877130597891332,0.7506431725919904
0.5,197,5Hz,Semantic proxy,4,6.0,8.0,0.5318228648118217,0.029455080939944638,0.009581291746304172,0.0787389742447118,0.0015547302029402799,0.6923076923076923,34.72585749861459,0.5711902870468184
0.5,197,5Hz,Episodic proxy,4,6.0,8.0,0.33255646558085683,0.020160336092560283,0.0027533838870313658,0.07873897424471177,0.0027303702526021434,0.8421052631578947,36.16702825792422,0.7506431725919904
0.5,197,5Hz,Semantic proxy,5,8.0,10.0,0.6301637303299275,0.030427396874340255,0.008125041586019094,0.07877624769203918,0.0010136919415792978,0.6923076923076923,18.002791216372252,0.5711902870468184
0.5,197,5Hz,Episodic proxy,5,8.0,10.0,0.3925949715994202,0.021801454533094403,0.0024397185779171837,0.0787762476920392,0.0027696396811364155,0.8421052631578947,15.430620729828817,0.7506431725919904
0.5,223,2Hz,Semantic proxy,1,0.0,2.0,0.02382865349004293,0.0009562640827797792,9.52360865362635e-05,0.0577739615112193,0.000464553968609005,0.0,,
0.5,223,2Hz,Episodic proxy,1,0.0,2.0,0.023683149255778444,0.0010645116810761846,7.52189527794799e-05,0.0577739615112193,0.0018515103030883884,0.05263157894736842,-11.481091050018499,0.27735604668546954
0.5,223,2Hz,Semantic proxy,2,2.0,4.0,0.45895549492361987,0.011079500547875232,0.000971536415136858,0.05777878336656128,0.0007023348416277386,0.0,,
0.5,223,2Hz,Episodic proxy,2,2.0,4.0,0.27256326239116047,0.00470150075200082,0.00029533105935355584,0.05777878336656128,0.0011906774131015263,0.05263157894736842,-118.76149950062499,0.27735604668546954
0.5,223,2Hz,Semantic proxy,3,4.0,6.0,0.6029553553953498,0.015803899011543884,0.001156949350833868,0.057837167337804155,0.0003660468235070491,0.0,,
0.5,223,2Hz,Episodic proxy,3,4.0,6.0,0.3977769415815505,0.008074147064090523,0.0005403795309711936,0.05783716733780415,0.00030575650523989584,0.05263157894736842,121.88383809412026,0.27735604668546954
0.5,223,2Hz,Semantic proxy,4,6.0,8.0,0.8377879027651528,0.01199141332203999,0.0007039395867233526,0.05763483576640366,0.0010156153348869212,0.0,,
0.5,223,2Hz,Episodic proxy,4,6.0,8.0,0.5517876485725324,0.014739953913929519,0.0009790809464898214,0.05763483576640367,0.0020514046978694633,0.05263157894736842,34.29474167190068,0.27735604668546954
0.5,223,2Hz,Semantic proxy,5,8.0,10.0,0.7348487022233195,0.01705302467752369,0.001277650571672396,0.05760794625776433,0.0004606746924157301,0.0,,
0.5,223,2Hz,Episodic proxy,5,8.0,10.0,0.4284782700810468,0.009685012479396104,0.0006176835231342168,0.05760794625776432,0.0003552458610674991,0.05263157894736842,107.12097420199039,0.27735604668546954
0.5,223,5Hz,Semantic proxy,1,0.0,2.0,0.021556416821130672,0.001126100448408281,0.00011291576998712652,0.07879943458883479,0.002600142853550147,0.0,,
0.5,223,5Hz,Episodic proxy,1,0.0,2.0,0.020976238607333574,0.002055886233066882,0.00021427997201270397,0.07879943458883479,0.0051878096585202815,0.0,,
0.5,223,5Hz,Semantic proxy,2,2.0,4.0,0.3752384825551194,0.04361667971726572,0.005566710965085853,0.07847222851239563,0.00558304929450304,0.0,,
0.5,223,5Hz,Episodic proxy,2,2.0,4.0,0.2146135168180805,0.029163455537288028,0.0026207029834192826,0.07847222851239563,0.008314195386085688,0.0,,
0.5,223,5Hz,Semantic proxy,3,4.0,6.0,0.5110437228724879,0.03017688843377284,0.0063214412903395256,0.07883338693867221,0.0006027824714512908,0.0,,
0.5,223,5Hz,Episodic proxy,3,4.0,6.0,0.26736881259461354,0.012641067560719655,0.0013564216702631573,0.07883338693867223,0.0010148149947449836,0.0,,
0.5,223,5Hz,Semantic proxy,4,6.0,8.0,0.6265041177823032,0.05567047720479018,0.010922977874159938,0.07894957626184404,0.005333561349904592,0.0,,
0.5,223,5Hz,Episodic proxy,4,6.0,8.0,0.2818903807141205,0.02355117467310986,0.002118371792370019,0.07894957626184404,0.006173075003831241,0.0,,
0.5,223,5Hz,Semantic proxy,5,8.0,10.0,1.0204661252986043,0.047236876068272024,0.01412017388455358,0.07836802593043554,0.0007075798774174302,0.0,,
0.5,223,5Hz,Episodic proxy,5,8.0,10.0,0.3498734658649364,0.011830459826973456,0.0010922660320367185,0.07836802593043554,0.0008569471805404127,0.0,,
0.5,251,2Hz,Semantic proxy,1,0.0,2.0,0.027572741950939332,0.0009070604743519364,6.993271783953725e-05,0.057771639603501006,0.001343159452601217,0.07692307692307693,26.840657475687678,0.7396019674504106
0.5,251,2Hz,Episodic proxy,1,0.0,2.0,0.02597860490172756,0.0010314289086844316,6.50691636752272e-05,0.057771639603501,0.002165404664820958,0.2631578947368421,16.244669481649357,0.7256962835631915
0.5,251,2Hz,Semantic proxy,2,2.0,4.0,0.019884372822406748,0.0006463658230887766,4.961759295628247e-05,0.05776742741498269,0.001198174381246253,0.07692307692307693,1.6224188813018967,0.7396019674504106
0.5,251,2Hz,Episodic proxy,2,2.0,4.0,0.022120165221210828,0.0008370267470272297,5.5785109060154254e-05,0.05776742741498269,0.002720658366647921,0.2631578947368421,22.419489311341298,0.7256962835631915
0.5,251,2Hz,Semantic proxy,3,4.0,6.0,0.022725109842381533,0.0010054285869387058,6.529939945383152e-05,0.05774496613189885,0.0032550438637549695,0.07692307692307693,27.918948507119044,0.7396019674504106
0.5,251,2Hz,Episodic proxy,3,4.0,6.0,0.025221471277316426,0.001648461431083588,0.00010864864296932044,0.05774496613189886,0.006624280560057594,0.2631578947368421,25.798671560619635,0.7256962835631915
0.5,251,2Hz,Semantic proxy,4,6.0,8.0,0.24069448866138804,0.0033328364705967816,0.00028325965784785107,0.057715981141921974,0.00022537395451438513,0.07692307692307693,72.47140764248695,0.7396019674504106
0.5,251,2Hz,Episodic proxy,4,6.0,8.0,0.18595390621296895,0.003080628405839671,0.00018857114179095423,0.057715981141921974,0.00026718239148759704,0.2631578947368421,90.58868507041727,0.7256962835631915
0.5,251,2Hz,Semantic proxy,5,8.0,10.0,0.30370754969714847,0.005957026660199353,0.000792248260290916,0.0576761075452631,0.0003910849287114271,0.07692307692307693,-61.50350623340269,0.7396019674504106
0.5,251,2Hz,Episodic proxy,5,8.0,10.0,0.2202106330208714,0.004236309882453707,0.0005091548953495653,0.0576761075452631,0.000329538330953949,0.2631578947368421,-39.99604416329407,0.7256962835631915
0.5,251,5Hz,Semantic proxy,1,0.0,2.0,0.08448411509256112,0.008237998717881098,0.001011493111010579,0.07882410116327555,0.002165453656186811,0.23076923076923078,-57.99301615992797,0.5150316094682145
0.5,251,5Hz,Episodic proxy,1,0.0,2.0,0.06912561989656014,0.0078098151572239104,0.0008145102797923556,0.07882410116327555,0.004521670720494142,0.2631578947368421,-10.845317912692659,0.7744036790616762
0.5,251,5Hz,Semantic proxy,2,2.0,4.0,0.14899084157525488,0.011289807514249236,0.0010358079365551112,0.07869500754940759,0.0027640901230949755,0.23076923076923078,50.80874130289664,0.5150316094682145
0.5,251,5Hz,Episodic proxy,2,2.0,4.0,0.19175274805140047,0.02243593524485819,0.00309661801088801,0.07869500754940759,0.0033446137833822442,0.2631578947368421,58.44653947808305,0.7744036790616762
0.5,251,5Hz,Semantic proxy,3,4.0,6.0,0.31903606873262375,0.019055661671240374,0.002597938266654818,0.07901113261870002,0.003426056844125669,0.23076923076923078,-63.06485466647151,0.5150316094682145
0.5,251,5Hz,Episodic proxy,3,4.0,6.0,0.3558300273384264,0.031065365895070318,0.00346494833415309,0.07901113261870002,0.00710442104791198,0.2631578947368421,-39.980455948585096,0.7744036790616762
0.5,251,5Hz,Semantic proxy,4,6.0,8.0,0.3943352567486827,0.033753743198382084,0.003821173548077855,0.07888950440417464,0.0025694617943657905,0.23076923076923078,79.36516004594574,0.5150316094682145
0.5,251,5Hz,Episodic proxy,4,6.0,8.0,0.3385950935663429,0.04059730260423995,0.00407453218132976,0.07888950440417464,0.006030953716757992,0.2631578947368421,54.55565199331289,0.7744036790616762
0.5,251,5Hz,Semantic proxy,5,8.0,10.0,0.592840919955775,0.03225672722263208,0.005458570647304257,0.07882666795354576,0.0006715648461442791,0.23076923076923078,-39.72279895902753,0.5150316094682145
0.5,251,5Hz,Episodic proxy,5,8.0,10.0,0.5223360159564007,0.0340468883595473,0.0033035791274860188,0.07882666795354576,0.002477966810793042,0.2631578947368421,39.34997749088212,0.7744036790616762
0.5,281,2Hz,Semantic proxy,1,0.0,2.0,0.012520126616580793,0.0004533223483937532,2.7986850989813772e-05,0.057772662333987694,0.0028365191376529264,0.0,,
0.5,281,2Hz,Episodic proxy,1,0.0,2.0,0.012486104304429145,0.0009040819331836778,5.6752071894355074e-05,0.057772662333987694,0.028916516127330483,0.10526315789473684,4.034660158478777,0.7489244531351968
0.5,281,2Hz,Semantic proxy,2,2.0,4.0,0.030877514344545866,0.0013651593484895615,0.00011510310527736139,0.05776834807239874,0.0017865628235974595,0.0,,
0.5,281,2Hz,Episodic proxy,2,2.0,4.0,0.02496259866600495,0.0014076905904131137,8.929740519076593e-05,0.05776834807239872,0.004188982132773411,0.10526315789473684,27.014848545809283,0.7489244531351968
0.5,281,2Hz,Semantic proxy,3,4.0,6.0,0.0616718899523006,0.0019154936844743827,0.00017850228226985195,0.057749392838150004,0.0011066338142600163,0.0,,
0.5,281,2Hz,Episodic proxy,3,4.0,6.0,0.027844573980406434,0.0016439322456124727,9.949779362184127e-05,0.057749392838150004,0.003432850516079222,0.10526315789473684,17.94028638684019,0.7489244531351968
0.5,281,2Hz,Semantic proxy,4,6.0,8.0,0.5312583892651498,0.0071959714332375324,0.0004163946297709972,0.05773384098800007,0.0007098335515235421,0.0,,
0.5,281,2Hz,Episodic proxy,4,6.0,8.0,0.26839559909310373,0.005615670352671251,0.0003315216251862861,0.05773384098800007,0.0003325211732491118,0.10526315789473684,6.191081683562073,0.7489244531351968
0.5,281,2Hz,Semantic proxy,5,8.0,10.0,1.168051400812873,0.01865437974878933,0.0012072751921999453,0.057460143150811466,0.0016044884783302793,0.0,,
0.5,281,2Hz,Episodic proxy,5,8.0,10.0,0.5443885184036108,0.014010045126805504,0.0008356390749696066,0.05746014315081147,0.0019238065679341165,0.10526315789473684,159.94516362252702,0.7489244531351968
0.5,281,5Hz,Semantic proxy,1,0.0,2.0,0.010126840197057053,0.0009607004033656607,9.879315769031815e-05,0.07877943626860222,0.006042755080075568,0.07692307692307693,15.508597970984425,0.9318007070793138
0.5,281,5Hz,Episodic proxy,1,0.0,2.0,0.010799391861765938,0.001445871948048531,0.00013067294021956223,0.0787794362686022,0.042510020223745504,0.3684210526315789,9.183645339405231,0.7585292857646232
0.5,281,5Hz,Semantic proxy,2,2.0,4.0,0.04218574521556725,0.002556038387866267,0.00032676163787708135,0.07868909689432374,0.002217830184638947,0.07692307692307693,14.559003843967904,0.9318007070793138
0.5,281,5Hz,Episodic proxy,2,2.0,4.0,0.04076841009670771,0.003172958366544137,0.0005625584732138426,0.07868909689432374,0.0016260768977772733,0.3684210526315789,-4.442697644000874,0.7585292857646232
0.5,281,5Hz,Semantic proxy,3,4.0,6.0,0.10836647811391895,0.015402386602021787,0.0027494651379237453,0.07879152730686634,0.008105689869661203,0.07692307692307693,-19.75623681365963,0.9318007070793138
0.5,281,5Hz,Episodic proxy,3,4.0,6.0,0.08607579486406138,0.010479401075332084,0.0011539347487677274,0.07879152730686634,0.010831137550546321,0.3684210526315789,-22.64745650210481,0.7585292857646232
0.5,281,5Hz,Semantic proxy,4,6.0,8.0,0.2798078715005099,0.013428030683289004,0.003402450291905409,0.07882066647084354,0.0009651550780669371,0.07692307692307693,13.160379533382146,0.9318007070793138
0.5,281,5Hz,Episodic proxy,4,6.0,8.0,0.17713074749162327,0.007602831024211092,0.0006138438395687038,0.07882066647084354,0.0019614429202923223,0.3684210526315789,13.646138744284388,0.7585292857646232
0.5,281,5Hz,Semantic proxy,5,8.0,10.0,0.5834387195555082,0.03488896927208388,0.00682105535281026,0.07849186577057828,0.0020017187580562146,0.07692307692307693,-35.98176537675022,0.9318007070793138
0.5,281,5Hz,Episodic proxy,5,8.0,10.0,0.242506061586773,0.01082618574372175,0.001282653633463305,0.07849186577057828,0.002702617204041524,0.3684210526315789,-24.683002840399407,0.7585292857646232
0.5,313,2Hz,Semantic proxy,1,0.0,2.0,0.012219182748952749,0.00044724608857594887,2.7641162660478743e-05,0.05777335135655856,0.003028659794410915,0.0,,
0.5,313,2Hz,Episodic proxy,1,0.0,2.0,0.012169855041800808,0.0008870389020756878,5.5478661147570786e-05,0.05777335135655856,0.02908267235055939,0.0,,
0.5,313,2Hz,Semantic proxy,2,2.0,4.0,0.10718915344559454,0.0036186008828691498,0.00031080057854399577,0.057758226522458794,0.0006216380886612249,0.0,,
0.5,313,2Hz,Episodic proxy,2,2.0,4.0,0.08153891889998566,0.001939514817148803,0.00012199410795604985,0.057758226522458794,0.0003106389115291597,0.0,,
0.5,313,2Hz,Semantic proxy,3,4.0,6.0,0.35530490736464,0.011574673456792367,0.0007888683247704955,0.05771753396642887,0.0008990986934206413,0.0,,
