severity,seed,region_index,region_label,hemisphere,semantic_membership,episodic_membership,t20_ms,t50_ms,t80_ms,spread_t80_t20_ms,total_energy_psp2_ms,tail_energy_fraction,absolute_peak_psp,absolute_peak_after_onset_ms
0.0,223,134,L_TF,L,True,False,250.0,406.0,582.0,332.0,4.616865496836393e-05,3.4402304260299693e-08,0.0004420556359150396,368.0
0.0,223,127,L_STSda,L,True,False,186.0,314.0,480.0,294.0,8.663051058280684e-05,2.05648641814499e-08,0.0006440772366698155,278.0
0.0,223,160,L_31pd,L,False,True,166.0,302.0,458.0,292.0,9.531526225441929e-05,2.1928019529893206e-08,0.0006797066537611585,238.0
0.0,223,340,R_31pd,R,False,True,192.0,320.0,486.0,294.0,6.468383207516184e-05,2.3112853795887416e-08,0.0005539388930841938,278.0
0.0,223,34,L_31pv,L,False,True,192.0,320.0,490.0,298.0,6.88331255932633e-05,2.3357607126440496e-08,0.0005688128583578589,280.0
0.0,223,214,R_31pv,R,False,True,166.0,288.0,448.0,282.0,7.477939370819378e-05,1.880174084816519e-08,0.0006156842451758848,236.0
0.0,223,33,L_d23ab,L,False,True,168.0,304.0,454.0,286.0,7.530264019187063e-05,1.9888541496820283e-08,0.0006097898104187038,236.0
0.0,223,213,R_d23ab,R,False,True,160.0,278.0,416.0,256.0,8.027661248298925e-05,1.3474923448070192e-08,0.0006616205500549199,234.0
0.0,223,32,L_v23ab,L,False,True,164.0,286.0,448.0,284.0,7.900071687635314e-05,1.7781966922913943e-08,0.0006336518717198203,236.0
0.0,223,212,R_v23ab,R,False,True,154.0,266.0,394.0,240.0,0.00014254284366398454,8.278437917965027e-09,0.0009175405816446158,234.0
0.0,223,31,L_23d,L,False,True,192.0,320.0,490.0,298.0,5.5933663243454144e-05,2.4097509417347305e-08,0.000512561966962366,278.0
0.0,223,211,R_23d,R,False,True,188.0,318.0,486.0,298.0,6.321173897342683e-05,2.503248631824267e-08,0.0005477883203646172,278.0
0.0,223,161,L_31a,L,False,True,200.0,334.0,522.0,322.0,5.680919439643989e-05,2.7350250953407696e-08,0.0005052126120315137,280.0
0.0,223,341,R_31a,R,False,True,192.0,320.0,486.0,294.0,6.178151787820051e-05,2.2619477206383663e-08,0.0005426127053205221,278.0
0.0,223,26,L_PCV,L,False,True,154.0,274.0,414.0,260.0,0.00014300815269060934,1.69454842572257e-08,0.0008741647674526121,236.0
0.0,223,206,R_PCV,R,False,True,156.0,278.0,438.0,282.0,0.00013081976468482103,1.909806529487659e-08,0.0008239317641383082,236.0
0.0,223,29,L_7m,L,False,True,164.0,294.0,460.0,296.0,0.0001097571392015972,2.3916352566810927e-08,0.0007248085628219769,238.0
0.0,223,209,R_7m,R,False,True,158.0,282.0,448.0,290.0,0.00011980019474728035,2.1028012561485798e-08,0.00077380930496318,238.0
0.0,223,324,R_IP1,R,False,True,200.0,350.0,532.0,332.0,7.109368603568687e-05,3.269962134271667e-08,0.0005559939295842753,282.0
0.0,223,270,R_11l,R,False,True,192.0,324.0,524.0,332.0,4.41223368826775e-05,3.17831202883661e-08,0.00044064096758944515,280.0
0.0,223,246,R_8Av,R,False,True,202.0,362.0,550.0,348.0,6.414720509783546e-05,4.2709196098032065e-08,0.000509368003125843,284.0
0.0,251,23,L_A1,L,False,False,26.0,46.0,164.0,138.0,4.553906595350397,2.406032251364726e-13,0.300705300038004,28.0
0.0,251,203,R_A1,R,False,False,26.0,46.0,166.0,140.0,4.5932603783792825,2.2619371520259439e-13,0.30054641859102915,28.0
0.0,251,68,L_9m,L,True,False,204.0,366.0,576.0,372.0,5.164861711391023e-05,4.3161530171407065e-08,0.0004520062211739173,282.0
0.0,251,248,R_9m,R,True,False,274.0,420.0,628.0,354.0,4.015303572448026e-05,5.297296355495756e-08,0.0003958287271252914,370.0
0.0,251,64,L_10r,L,True,False,164.0,286.0,450.0,286.0,4.122077716199165e-05,2.082436986549799e-08,0.0004583024933051405,236.0
0.0,251,244,R_10r,R,True,False,236.0,392.0,580.0,344.0,2.5837067860036597e-05,3.829512502228692e-08,0.00032283435165325614,324.0
0.0,251,87,L_10v,L,True,False,314.0,458.0,656.0,342.0,2.153335927370527e-05,4.198518026667551e-08,0.0002958958629051267,412.0
0.0,251,267,R_10v,R,True,False,192.0,320.0,494.0,302.0,2.9324067470420644e-05,2.689547848859148e-08,0.000370019551345635,278.0
0.0,251,62,L_8BM,L,True,False,242.0,406.0,608.0,366.0,4.5085697558475574e-05,4.8684912812024983e-08,0.00041836150533569594,326.0
0.0,251,242,R_8BM,R,True,False,202.0,364.0,574.0,372.0,5.496497536885925e-05,4.507621928394876e-08,0.0004678326737952432,282.0
0.0,251,163,L_25,L,True,False,232.0,370.0,566.0,334.0,2.016570682438809e-05,2.999206770299756e-08,0.00029209400112328865,322.0
0.0,251,343,R_25,R,True,False,234.0,372.0,570.0,336.0,2.0376799886553863e-05,3.186430403113681e-08,0.0002916983933598516,322.0
0.0,251,311,R_TE1a,R,True,False,190.0,318.0,486.0,296.0,5.863769284665912e-05,2.235861123495903e-08,0.0005282763082998798,278.0
0.0,251,134,L_TF,L,True,False,250.0,408.0,582.0,332.0,4.616743811775386e-05,3.4780906913808236e-08,0.00044204628813027114,368.0
0.0,251,127,L_STSda,L,True,False,186.0,314.0,480.0,294.0,8.66253759493248e-05,2.0863477414981657e-08,0.0006440694025720006,278.0
0.0,251,160,L_31pd,L,False,True,166.0,304.0,458.0,292.0,9.530951334609795e-05,2.2283069210841936e-08,0.0006796804562458902,238.0
0.0,251,340,R_31pd,R,False,True,192.0,320.0,486.0,294.0,6.46804061968084e-05,2.3631932117884895e-08,0.0005539330938493237,278.0
0.0,251,34,L_31pv,L,False,True,192.0,320.0,490.0,298.0,6.882952059572644e-05,2.3754366375715178e-08,0.0005687999847445724,280.0
0.0,251,214,R_31pv,R,False,True,166.0,290.0,448.0,282.0,7.477500139899923e-05,1.9175377523019458e-08,0.0006156614099257496,236.0
0.0,251,33,L_d23ab,L,False,True,168.0,304.0,454.0,286.0,7.529866165272094e-05,2.0270186311052066e-08,0.000609770014072808,236.0
0.0,251,213,R_d23ab,R,False,True,160.0,278.0,416.0,256.0,8.027095078960817e-05,1.3793046392621421e-08,0.0006615978560891023,234.0
0.0,251,32,L_v23ab,L,False,True,164.0,286.0,448.0,284.0,7.89960808156818e-05,1.801844753149837e-08,0.0006336314402162202,236.0
0.0,251,212,R_v23ab,R,False,True,154.0,266.0,394.0,240.0,0.0001425327805327683,8.481077892761797e-09,0.0009175081535914842,234.0
0.0,251,31,L_23d,L,False,True,192.0,320.0,490.0,298.0,5.5930896863237236e-05,2.463831989404659e-08,0.0005125566099142276,278.0
0.0,251,211,R_23d,R,False,True,188.0,318.0,486.0,298.0,6.320823639042746e-05,2.586606771780298e-08,0.0005477832935625315,278.0
0.0,251,161,L_31a,L,False,True,200.0,334.0,522.0,322.0,5.680647940718121e-05,2.8028375997679982e-08,0.0005052021179139388,280.0
0.0,251,341,R_31a,R,False,True,192.0,320.0,486.0,294.0,6.177861800403959e-05,2.3298564221289692e-08,0.0005426094544187521,278.0
0.0,251,26,L_PCV,L,False,True,154.0,274.0,414.0,260.0,0.00014299894206164628,1.7255720531055998e-08,0.0008741450663087846,236.0
0.0,251,206,R_PCV,R,False,True,156.0,278.0,438.0,282.0,0.00013081158543160065,1.96461021410391e-08,0.0008239150945570373,236.0
0.0,251,29,L_7m,L,False,True,164.0,294.0,460.0,296.0,0.00010975058420374739,2.4345534380435705e-08,0.0007247890741339802,238.0
0.0,251,209,R_7m,R,False,True,158.0,282.0,448.0,290.0,0.00011979245106905543,2.158358761902202e-08,0.0007737868000106118,238.0
0.0,251,324,R_IP1,R,False,True,200.0,350.0,532.0,332.0,7.109085538955201e-05,3.336807806398152e-08,0.0005559882626080537,282.0
0.0,251,270,R_11l,R,False,True,192.0,324.0,524.0,332.0,4.412131112740305e-05,3.2382231721910355e-08,0.00044063472982713847,280.0
0.0,251,246,R_8Av,R,False,True,202.0,362.0,550.0,348.0,6.414571805594012e-05,4.3738236680295776e-08,0.0005093580336961168,284.0
0.0,281,23,L_A1,L,False,False,26.0,46.0,164.0,138.0,4.553889996004673,2.4593081372460905e-13,0.30070454097610444,28.0
0.0,281,203,R_A1,R,False,False,26.0,46.0,166.0,140.0,4.593243657102042,2.3120706825325583e-13,0.3005456971487259,28.0
0.0,281,68,L_9m,L,True,False,204.0,366.0,576.0,372.0,5.1644342506829e-05,4.4353954189595553e-08,0.00045199378315530225,282.0
0.0,281,248,R_9m,R,True,False,274.0,420.0,628.0,354.0,4.014928849599016e-05,5.426054392835639e-08,0.0003958151397114307,370.0
0.0,281,64,L_10r,L,True,False,164.0,286.0,450.0,286.0,4.121828419080922e-05,2.1432487542232846e-08,0.00045829021343557486,236.0
0.0,281,244,R_10r,R,True,False,236.0,392.0,580.0,344.0,2.5834918232549723e-05,3.893929182196195e-08,0.00032282196997890367,324.0
0.0,281,87,L_10v,L,True,False,314.0,458.0,656.0,342.0,2.1530976572230162e-05,4.3043410064225336e-08,0.0002958849000105346,412.0
0.0,281,267,R_10v,R,True,False,192.0,320.0,494.0,302.0,2.9322286127183485e-05,2.743248066221421e-08,0.00037001277149251166,278.0
0.0,281,62,L_8BM,L,True,False,242.0,406.0,608.0,366.0,4.508213413787515e-05,4.9963357806473655e-08,0.000418344555033201,326.0
0.0,281,242,R_8BM,R,True,False,202.0,364.0,574.0,372.0,5.496128130579068e-05,4.63255868588981e-08,0.0004678238399868917,282.0
0.0,281,163,L_25,L,True,False,232.0,370.0,566.0,334.0,2.0163995094680745e-05,3.060412983355883e-08,0.0002920844976870285,322.0
0.0,281,343,R_25,R,True,False,234.0,372.0,570.0,336.0,2.0375333310689976e-05,3.2322047393712185e-08,0.0002916881767216495,322.0
0.0,281,311,R_TE1a,R,True,False,190.0,318.0,486.0,296.0,5.8634148133059694e-05,2.2899341307035115e-08,0.0005282658448422239,278.0
0.0,281,134,L_TF,L,True,False,250.0,408.0,582.0,332.0,4.616293565461439e-05,3.527893832941864e-08,0.0004420304232297667,368.0
0.0,281,127,L_STSda,L,True,False,186.0,314.0,480.0,294.0,8.662032881924285e-05,2.1313165981442557e-08,0.0006440561390679278,278.0
0.0,281,160,L_31pd,L,False,True,166.0,304.0,458.0,292.0,9.530420930598149e-05,2.2790082433673855e-08,0.0006796597771785429,238.0
0.0,281,340,R_31pd,R,False,True,192.0,320.0,486.0,294.0,6.467755733148273e-05,2.4092591964808373e-08,0.0005539220604280359,278.0
0.0,281,34,L_31pv,L,False,True,192.0,320.0,490.0,298.0,6.882567845915455e-05,2.4415727963056633e-08,0.0005687839084647095,280.0
0.0,281,214,R_31pv,R,False,True,166.0,290.0,448.0,282.0,7.477174234681944e-05,1.952669600260108e-08,0.0006156497994158627,236.0
0.0,281,33,L_d23ab,L,False,True,168.0,304.0,454.0,286.0,7.529400782806736e-05,2.0738454283895188e-08,0.0006097551353647646,236.0
0.0,281,213,R_d23ab,R,False,True,160.0,278.0,416.0,256.0,8.026815181296923e-05,1.4135945460209008e-08,0.0006615911533334184,234.0
0.0,281,32,L_v23ab,L,False,True,164.0,286.0,448.0,284.0,7.899190885879058e-05,1.8421608385604816e-08,0.0006336139619271819,236.0
0.0,281,212,R_v23ab,R,False,True,154.0,266.0,394.0,240.0,0.00014252693267472835,8.651366917069855e-09,0.0009174926171056086,234.0
0.0,281,31,L_23d,L,False,True,192.0,320.0,490.0,298.0,5.592776048744687e-05,2.519864947898038e-08,0.000512543729241699,278.0
0.0,281,211,R_23d,R,False,True,188.0,318.0,486.0,298.0,6.320491275677132e-05,2.6425547905094563e-08,0.0005477693878130907,278.0
0.0,281,161,L_31a,L,False,True,200.0,334.0,522.0,322.0,5.680323373942656e-05,2.8768824677994623e-08,0.0005051901781207846,280.0
0.0,281,341,R_31a,R,False,True,192.0,320.0,486.0,294.0,6.177538892907696e-05,2.3904469899531775e-08,0.0005425979987290219,278.0
0.0,281,26,L_PCV,L,False,True,154.0,274.0,414.0,260.0,0.00014299179381979432,1.7633307656584506e-08,0.0008741303920807297,236.0
0.0,281,206,R_PCV,R,False,True,156.0,278.0,438.0,282.0,0.00013080497763009276,2.0112200770727706e-08,0.0008239055726058098,236.0
0.0,281,29,L_7m,L,False,True,164.0,294.0,460.0,296.0,0.00010974385939043518,2.480740611143383e-08,0.0007247690967631115,238.0
0.0,281,209,R_7m,R,False,True,158.0,282.0,448.0,290.0,0.0001197868160988092,2.2050086871044247e-08,0.0007737690718983004,238.0
0.0,281,324,R_IP1,R,False,True,200.0,350.0,532.0,332.0,7.108647359743787e-05,3.399024506888817e-08,0.0005559705125470771,282.0
0.0,281,270,R_11l,R,False,True,192.0,324.0,524.0,332.0,4.4117974131914644e-05,3.3231509098377115e-08,0.00044062346648310324,280.0
0.0,281,246,R_8Av,R,False,True,202.0,362.0,550.0,348.0,6.414138966636551e-05,4.487633021106425e-08,0.0005093437756116259,284.0
0.0,313,23,L_A1,L,False,False,26.0,46.0,164.0,138.0,4.553869225962714,2.463923343059168e-13,0.3007046064818102,28.0
0.0,313,203,R_A1,R,False,False,26.0,46.0,166.0,140.0,4.593223507609875,2.326130212763366e-13,0.3005457458833014,28.0
0.0,313,68,L_9m,L,True,False,204.0,366.0,576.0,372.0,5.1644053641728025e-05,4.4451529714391286e-08,0.00045199526518757693,282.0
0.0,313,248,R_9m,R,True,False,274.0,420.0,628.0,354.0,4.0149534179751625e-05,5.4528164164094055e-08,0.000395818910007506,370.0
0.0,313,64,L_10r,L,True,False,164.0,286.0,450.0,286.0,4.121769856738559e-05,2.1416479902572092e-08,0.00045828621758126076,236.0
0.0,313,244,R_10r,R,True,False,236.0,392.0,580.0,344.0,2.583473098890137e-05,3.927760381882381e-08,0.0003228192777893213,324.0
0.0,313,87,L_10v,L,True,False,314.0,458.0,656.0,342.0,2.153031933470076e-05,4.309817989916477e-08,0.0002958827766352812,412.0
0.0,313,267,R_10v,R,True,False,192.0,320.0,494.0,302.0,2.9321927761436207e-05,2.7634157427081614e-08,0.0003700114437190649,278.0
0.0,313,62,L_8BM,L,True,False,242.0,406.0,608.0,366.0,4.5081775915091866e-05,5.011606092515327e-08,0.00041834533426410303,326.0
0.0,313,242,R_8BM,R,True,False,202.0,364.0,574.0,372.0,5.496096228899031e-05,4.641128392120826e-08,0.0004678270288209774,282.0
0.0,313,163,L_25,L,True,False,232.0,370.0,566.0,334.0,2.016359954353339e-05,3.057031385789883e-08,0.0002920808224278204,322.0
0.0,313,343,R_25,R,True,False,234.0,372.0,570.0,336.0,2.0375353673583683e-05,3.2545273939414293e-08,0.0002916895908064987,322.0
0.0,313,311,R_TE1a,R,True,False,190.0,318.0,486.0,296.0,5.8634204365270544e-05,2.3066325048872723e-08,0.0005282652848617175,278.0
0.0,313,134,L_TF,L,True,False,250.0,408.0,582.0,332.0,4.616344159621156e-05,3.56449760799419e-08,0.0004420298224623309,368.0
0.0,313,127,L_STSda,L,True,False,186.0,314.0,480.0,294.0,8.661985476424372e-05,2.138817064007203e-08,0.0006440557943250269,278.0
0.0,313,160,L_31pd,L,False,True,166.0,304.0,458.0,292.0,9.530341352863757e-05,2.293913234102259e-08,0.000679650798298681,238.0
0.0,313,340,R_31pd,R,False,True,192.0,320.0,486.0,294.0,6.46771129860121e-05,2.4327525124638885e-08,0.0005539251094948128,278.0
0.0,313,34,L_31pv,L,False,True,192.0,320.0,490.0,298.0,6.882470641804325e-05,2.445327472330416e-08,0.0005687791620854199,280.0
0.0,313,214,R_31pv,R,False,True,166.0,290.0,448.0,282.0,7.477126352818393e-05,1.965826411747255e-08,0.0006156487499833219,236.0
0.0,313,33,L_d23ab,L,False,True,168.0,304.0,454.0,286.0,7.529397597258946e-05,2.0816175934702137e-08,0.0006097517661629581,236.0
0.0,313,213,R_d23ab,R,False,True,160.0,278.0,416.0,256.0,8.026722726274916e-05,1.4182673835750765e-08,0.0006615880590050693,234.0
0.0,313,32,L_v23ab,L,False,True,164.0,286.0,448.0,284.0,7.89912967099003e-05,1.8478571949087327e-08,0.0006336083965532424,236.0
0.0,313,212,R_v23ab,R,False,True,154.0,266.0,394.0,240.0,0.00014252514579760758,8.743541246993219e-09,0.0009174847145789755,234.0
0.0,313,31,L_23d,L,False,True,192.0,320.0,490.0,298.0,5.592708532835085e-05,2.5196981163945296e-08,0.0005125423792478045,278.0
0.0,313,211,R_23d,R,False,True,188.0,318.0,486.0,298.0,6.320480849269361e-05,2.662951930448598e-08,0.0005477751787275054,278.0
0.0,313,161,L_31a,L,False,True,200.0,334.0,522.0,322.0,5.680292255367979e-05,2.8722271496259247e-08,0.0005051916527190059,280.0
0.0,313,341,R_31a,R,False,True,192.0,320.0,486.0,294.0,6.177484493000957e-05,2.4150515671363462e-08,0.0005425987594414039,278.0
0.0,313,26,L_PCV,L,False,True,154.0,274.0,414.0,260.0,0.00014298986602080148,1.76832589734946e-08,0.0008741234200471126,236.0
0.0,313,206,R_PCV,R,False,True,156.0,278.0,438.0,282.0,0.00013080367221561754,2.0233645959444606e-08,0.0008239010500972199,236.0
0.0,313,29,L_7m,L,False,True,164.0,294.0,460.0,296.0,0.00010974400021879488,2.4960426418138188e-08,0.0007247645568568828,238.0
0.0,313,209,R_7m,R,False,True,158.0,282.0,448.0,290.0,0.00011978500258531463,2.224730968003751e-08,0.0007737624418773237,238.0
0.0,313,324,R_IP1,R,False,True,200.0,350.0,532.0,332.0,7.108658200370775e-05,3.4251719082176755e-08,0.0005559733823936597,282.0
0.0,313,270,R_11l,R,False,True,192.0,324.0,524.0,332.0,4.411795832715279e-05,3.3267147294629075e-08,0.00044062097128794164,280.0
0.0,313,246,R_8Av,R,False,True,202.0,362.0,550.0,348.0,6.414141018682126e-05,4.50135316377004e-08,0.0005093430915188435,284.0
0.0,347,23,L_A1,L,False,False,26.0,46.0,164.0,138.0,4.553868066332637,2.5292730040107947e-13,0.3007035342618831,28.0
0.0,347,203,R_A1,R,False,False,26.0,46.0,166.0,140.0,4.593222307912107,2.3833624262651043e-13,0.3005447166412054,28.0
0.0,347,68,L_9m,L,True,False,204.0,366.0,576.0,372.0,5.164494450656207e-05,4.555296321131719e-08,0.0004519984547677325,282.0
0.0,347,248,R_9m,R,True,False,274.0,420.0,628.0,354.0,4.015059177365097e-05,5.5476742272238366e-08,0.0003958169670568168,370.0
0.0,347,64,L_10r,L,True,False,164.0,286.0,450.0,286.0,4.121774154799167e-05,2.202287005127342e-08,0.00045828762478627993,236.0
0.0,347,244,R_10r,R,True,False,236.0,392.0,580.0,344.0,2.5834680110831615e-05,3.984247703738963e-08,0.0003228155499321872,324.0
0.0,347,87,L_10v,L,True,False,314.0,458.0,656.0,342.0,2.1531805224388904e-05,4.4104277820109166e-08,0.00029589163305132615,412.0
0.0,347,267,R_10v,R,True,False,192.0,320.0,494.0,302.0,2.9321837246142708e-05,2.8243640764528116e-08,0.0003700111229090197,278.0
0.0,347,62,L_8BM,L,True,False,242.0,406.0,608.0,366.0,4.5082791828130015e-05,5.103145688520709e-08,0.00041834721992017876,326.0
0.0,347,242,R_8BM,R,True,False,202.0,364.0,574.0,372.0,5.496175493826371e-05,4.7396326549754745e-08,0.0004678272135230088,282.0
0.0,347,163,L_25,L,True,False,232.0,370.0,566.0,334.0,2.016429758866863e-05,3.1352997579820964e-08,0.00029208853487183717,322.0
0.0,347,343,R_25,R,True,False,234.0,372.0,570.0,336.0,2.037528145498749e-05,3.313133154339047e-08,0.0002916846368883341,322.0
0.0,347,311,R_TE1a,R,True,False,190.0,318.0,486.0,296.0,5.863335022649045e-05,2.3573626615816176e-08,0.0005282642330222131,278.0
0.0,347,134,L_TF,L,True,False,250.0,408.0,582.0,332.0,4.6163635470719304e-05,3.638244300716347e-08,0.00044203545035870206,368.0
0.0,347,127,L_STSda,L,True,False,186.0,314.0,480.0,294.0,8.661875282403455e-05,2.1933573763528766e-08,0.0006440553250381953,278.0
0.0,347,160,L_31pd,L,False,True,166.0,304.0,458.0,292.0,9.530213015542141e-05,2.3409840348484165e-08,0.0006796510507474096,238.0
0.0,347,340,R_31pd,R,False,True,192.0,320.0,486.0,294.0,6.467553997606575e-05,2.4734853433286382e-08,0.0005539198968058656,278.0
0.0,347,34,L_31pv,L,False,True,192.0,320.0,490.0,298.0,6.882415061616137e-05,2.5033841525735533e-08,0.0005687793532676011,280.0
0.0,347,214,R_31pv,R,False,True,166.0,290.0,448.0,282.0,7.47701877384557e-05,1.9938338198988638e-08,0.0006156445610461247,236.0
0.0,347,33,L_d23ab,L,False,True,168.0,304.0,454.0,286.0,7.529232494643544e-05,2.1328547282756737e-08,0.0006097461305341056,236.0
0.0,347,213,R_d23ab,R,False,True,160.0,278.0,416.0,256.0,8.026630758985682e-05,1.4463719753090915e-08,0.0006615846600404041,234.0
0.0,347,32,L_v23ab,L,False,True,164.0,288.0,448.0,284.0,7.899027661463494e-05,1.894039479902223e-08,0.0006336051932649411,236.0
0.0,347,212,R_v23ab,R,False,True,154.0,266.0,394.0,240.0,0.00014252227598396115,8.857568272559129e-09,0.0009174772652524865,234.0
0.0,347,31,L_23d,L,False,True,192.0,320.0,490.0,298.0,5.5926455550089804e-05,2.5866670211763322e-08,0.0005125417535687404,278.0
0.0,347,211,R_23d,R,False,True,188.0,318.0,486.0,298.0,6.32044305260259e-05,2.720668907079471e-08,0.0005477736041772374,278.0
0.0,347,161,L_31a,L,False,True,200.0,334.0,522.0,322.0,5.680218229564406e-05,2.9523348677957155e-08,0.0005051883029931759,280.0
0.0,347,341,R_31a,R,False,True,192.0,320.0,486.0,294.0,6.177391423913559e-05,2.4668233736296632e-08,0.0005425964251557502,278.0
0.0,347,26,L_PCV,L,False,True,154.0,274.0,414.0,260.0,0.000142987313647892,1.8028161927516796e-08,0.0008741224550128379,236.0
0.0,347,206,R_PCV,R,False,True,156.0,278.0,438.0,282.0,0.00013080160321379862,2.0640223923248313e-08,0.0008239020751936721,236.0
0.0,347,29,L_7m,L,False,True,164.0,294.0,460.0,296.0,0.00010974200990927083,2.5377321172073366e-08,0.0007247631656142062,238.0
0.0,347,209,R_7m,R,False,True,158.0,282.0,448.0,290.0,0.00011978306684488466,2.261858411547594e-08,0.0007737618313612415,238.0
0.0,347,324,R_IP1,R,False,True,200.0,350.0,532.0,332.0,7.108597441144961e-05,3.477771306405476e-08,0.0005559712614804369,282.0
0.0,347,270,R_11l,R,False,True,192.0,324.0,524.0,332.0,4.4117635287571096e-05,3.400153407057947e-08,0.0004406170984996294,280.0
0.0,347,246,R_8Av,R,False,True,202.0,362.0,550.0,348.0,6.414212440480144e-05,4.5844850855792634e-08,0.0005093402531670677,284.0
0.0,383,23,L_A1,L,False,False,26.0,46.0,164.0,138.0,4.553852693400759,2.531386270620265e-13,0.3007035961450715,28.0
0.0,383,203,R_A1,R,False,False,26.0,46.0,166.0,140.0,4.593207545337958,2.4061799621768615e-13,0.30054476502608374,28.0
0.0,383,68,L_9m,L,True,False,204.0,366.0,576.0,372.0,5.164196686310248e-05,4.541618803412856e-08,0.0004519829443907497,282.0
0.0,383,248,R_9m,R,True,False,274.0,420.0,628.0,354.0,4.0147462587372664e-05,5.5714142955327344e-08,0.0003958079157300176,370.0
0.0,383,64,L_10r,L,True,False,164.0,286.0,450.0,286.0,4.121691369217207e-05,2.1910613413967695e-08,0.00045827457129199445,236.0
0.0,383,244,R_10r,R,True,False,236.0,392.0,580.0,344.0,2.5833792562765764e-05,3.984038745093599e-08,0.00032281005828949105,324.0
0.0,383,87,L_10v,L,True,False,314.0,458.0,656.0,342.0,2.152984123401893e-05,4.406010042709953e-08,0.0002958775244863432,412.0
0.0,383,267,R_10v,R,True,False,192.0,320.0,494.0,302.0,2.9321329282428722e-05,2.8306995748128316e-08,0.0003700073727053166,278.0
0.0,383,62,L_8BM,L,True,False,242.0,406.0,608.0,366.0,4.507951045548541e-05,5.1141450964799365e-08,0.00041832971147570674,326.0
0.0,383,242,R_8BM,R,True,False,202.0,364.0,574.0,372.0,5.4958378147757456e-05,4.771559494120141e-08,0.0004678119332446329,282.0
0.0,383,163,L_25,L,True,False,232.0,370.0,566.0,334.0,2.0163267378255167e-05,3.1170565797804615e-08,0.00029207620991833494,322.0
0.0,383,343,R_25,R,True,False,234.0,372.0,570.0,336.0,2.0374531905671938e-05,3.308986377021126e-08,0.0002916816505802444,322.0
0.0,383,311,R_TE1a,R,True,False,190.0,318.0,486.0,296.0,5.8631799136730295e-05,2.3809873000088256e-08,0.0005282546650065001,278.0
0.0,383,134,L_TF,L,True,False,250.0,408.0,582.0,332.0,4.6160623373540143e-05,3.641460660066512e-08,0.00044202412715499406,368.0
0.0,383,127,L_STSda,L,True,False,186.0,314.0,480.0,294.0,8.661512492604101e-05,2.1927954584639317e-08,0.0006440420613085251,278.0
0.0,383,160,L_31pd,L,False,True,166.0,304.0,458.0,292.0,9.529881488799089e-05,2.3538344204683522e-08,0.0006796283496619537,238.0
0.0,383,340,R_31pd,R,False,True,192.0,320.0,486.0,294.0,6.467380046634601e-05,2.4985182381642328e-08,0.0005539127053246773,278.0
0.0,383,34,L_31pv,L,False,True,192.0,320.0,490.0,298.0,6.88219119811988e-05,2.509313312815941e-08,0.000568766583871394,280.0
0.0,383,214,R_31pv,R,False,True,166.0,290.0,448.0,282.0,7.476745450432447e-05,2.0120516537774756e-08,0.000615625600566716,236.0
0.0,383,33,L_d23ab,L,False,True,168.0,304.0,454.0,286.0,7.528983413925717e-05,2.128097269688101e-08,0.0006097295138030034,236.0
0.0,383,213,R_d23ab,R,False,True,160.0,278.0,416.0,256.0,8.026385081339046e-05,1.4671706609321501e-08,0.0006615675316865577,234.0
0.0,383,32,L_v23ab,L,False,True,164.0,288.0,448.0,284.0,7.898750330883785e-05,1.8925497675334497e-08,0.000633587296000826,236.0
0.0,383,212,R_v23ab,R,False,True,154.0,266.0,394.0,240.0,0.00014251889839085277,8.979516727678509e-09,0.0009174570077110644,234.0
0.0,383,31,L_23d,L,False,True,192.0,320.0,490.0,298.0,5.592456548129034e-05,2.5843022339510822e-08,0.0005125329410073931,278.0
0.0,383,211,R_23d,R,False,True,188.0,318.0,486.0,298.0,6.320102900925287e-05,2.753108382041973e-08,0.0005477568013283474,278.0
0.0,383,161,L_31a,L,False,True,200.0,334.0,522.0,322.0,5.6799657323709016e-05,2.958589258224978e-08,0.0005051772268451771,280.0
0.0,383,341,R_31a,R,False,True,192.0,320.0,486.0,294.0,6.177135935837e-05,2.491443371601773e-08,0.0005425873365059175,278.0
0.0,383,26,L_PCV,L,False,True,154.0,274.0,414.0,260.0,0.00014298268826806054,1.8125044038120267e-08,0.0008741006826760156,236.0
0.0,383,206,R_PCV,R,False,True,156.0,278.0,438.0,282.0,0.00013079743850991467,2.0850468566150914e-08,0.0008238809654663726,236.0
0.0,383,29,L_7m,L,False,True,164.0,294.0,460.0,296.0,0.0001097375603597887,2.560267888480986e-08,0.0007247404723003115,238.0
0.0,383,209,R_7m,R,False,True,158.0,282.0,448.0,290.0,0.00011977881275933487,2.2898593883100902e-08,0.0007737408553758485,238.0
0.0,383,324,R_IP1,R,False,True,200.0,350.0,532.0,332.0,7.108335618982954e-05,3.5088962184147655e-08,0.0005559567816284527,282.0
0.0,383,270,R_11l,R,False,True,192.0,324.0,524.0,332.0,4.411597082477638e-05,3.419894227989319e-08,0.00044060997483263975,280.0
0.0,383,246,R_8Av,R,False,True,202.0,362.0,550.0,348.0,6.413803014162634e-05,4.6319646717669185e-08,0.0005093215638609649,284.0
0.0,421,23,L_A1,L,False,False,26.0,46.0,164.0,138.0,4.553913154107667,2.387000590298481e-13,0.3007053796760619,28.0
0.0,421,203,R_A1,R,False,False,26.0,46.0,166.0,140.0,4.593265997224343,2.2422688733878027e-13,0.30054651716011804,28.0
