severity,seed,probe,network,segment,segment_start_s,segment_end_s,broadband_transfer,frequency_locked_transfer,broadband_first_half,broadband_second_half,broadband_split_abs_log2,fc_first_half_z,fc_second_half_z,fc_split_abs_z
0.0,251,2Hz,Semantic proxy,5,8.0,10.0,0.000280309377072,0.0002796269824133,0.0002798952039056,0.0002797197702314,0.0009045408424171,2.138271991731798,2.1519201815651967,0.0136481898333986
0.0,251,2Hz,Episodic proxy,1,0.0,2.0,0.0005544237425404,0.0005529663966529,0.0005531385473335,0.0005530216522062,0.0003049178972724,2.227341376555857,2.2304857230183863,0.0031443464625291
0.0,251,2Hz,Episodic proxy,2,2.0,4.0,0.0005541110403621,0.0005528489551045,0.0005531385473335,0.0005530216522062,0.0003049178972724,2.227341376555857,2.2304857230183863,0.0031443464625291
0.0,251,2Hz,Episodic proxy,3,4.0,6.0,0.0005541139857298,0.0005528519514845,0.0005531385473335,0.0005530216522062,0.0003049178972724,2.227341376555857,2.2304857230183863,0.0031443464625291
0.0,251,2Hz,Episodic proxy,4,6.0,8.0,0.0005541133073107,0.0005528512717532,0.0005531385473335,0.0005530216522062,0.0003049178972724,2.227341376555857,2.2304857230183863,0.0031443464625291
0.0,251,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132988131,0.0005528512621426,0.0005531385473335,0.0005530216522062,0.0003049178972724,2.227341376555857,2.2304857230183863,0.0031443464625291
0.0,251,5Hz,Semantic proxy,1,0.0,2.0,0.0003880169408305,0.0003870321835976,0.0003873917839427,0.000387304531373,0.0003249759874304,1.298881909332276,1.299026850754957,0.0001449414226808
0.0,251,5Hz,Semantic proxy,2,2.0,4.0,0.0003877804496597,0.000386958810003,0.0003873917839427,0.000387304531373,0.0003249759874304,1.298881909332276,1.299026850754957,0.0001449414226808
0.0,251,5Hz,Semantic proxy,3,4.0,6.0,0.0003877875324479,0.0003869680328159,0.0003873917839427,0.000387304531373,0.0003249759874304,1.298881909332276,1.299026850754957,0.0001449414226808
0.0,251,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950331,0.0003869675657635,0.0003873917839427,0.000387304531373,0.0003249759874304,1.298881909332276,1.299026850754957,0.0001449414226808
0.0,251,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950303,0.0003869675657603,0.0003873917839427,0.000387304531373,0.0003249759874304,1.298881909332276,1.299026850754957,0.0001449414226808
0.0,251,5Hz,Episodic proxy,1,0.0,2.0,0.0007577849647446,0.0007562994607359,0.0007568157085063,0.0007567693311979,8.841037798152957e-05,1.3959973088751374,1.3958050196244347,0.0001922892507026
0.0,251,5Hz,Episodic proxy,2,2.0,4.0,0.0007576486672903,0.0007562569708672,0.0007568157085063,0.0007567693311979,8.841037798152957e-05,1.3959973088751374,1.3958050196244347,0.0001922892507026
0.0,251,5Hz,Episodic proxy,3,4.0,6.0,0.0007576549038627,0.000756264834633,0.0007568157085063,0.0007567693311979,8.841037798152957e-05,1.3959973088751374,1.3958050196244347,0.0001922892507026
0.0,251,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357558,0.0007562648339974,0.0007568157085063,0.0007567693311979,8.841037798152957e-05,1.3959973088751374,1.3958050196244347,0.0001922892507026
0.0,251,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357558,0.0007562648339974,0.0007568157085063,0.0007567693311979,8.841037798152957e-05,1.3959973088751374,1.3958050196244347,0.0001922892507026
0.0,281,2Hz,Semantic proxy,1,0.0,2.0,0.0002807623341336,0.0002797327927099,0.0002798951187288,0.0002797197671322,0.000904117790589,2.138312225707671,2.151920197919464,0.0136079722117927
0.0,281,2Hz,Semantic proxy,2,2.0,4.0,0.0002803070983296,0.0002796245959747,0.0002798951187288,0.0002797197671322,0.000904117790589,2.138312225707671,2.151920197919464,0.0136079722117927
0.0,281,2Hz,Semantic proxy,3,4.0,6.0,0.0002803098089918,0.0002796274003568,0.0002798951187288,0.0002797197671322,0.000904117790589,2.138312225707671,2.151920197919464,0.0136079722117927
0.0,281,2Hz,Semantic proxy,4,6.0,8.0,0.0002803093493451,0.000279626956444,0.0002798951187288,0.0002797197671322,0.000904117790589,2.138312225707671,2.151920197919464,0.0136079722117927
0.0,281,2Hz,Semantic proxy,5,8.0,10.0,0.0002803093793681,0.0002796269842072,0.0002798951187288,0.0002797197671322,0.000904117790589,2.138312225707671,2.151920197919464,0.0136079722117927
0.0,281,2Hz,Episodic proxy,1,0.0,2.0,0.0005544239593989,0.0005529663178009,0.0005531386744203,0.0005530216393768,0.0003052828333624,2.2273447647073485,2.230485693602976,0.0031409288956276
0.0,281,2Hz,Episodic proxy,2,2.0,4.0,0.0005541110856515,0.000552848985209,0.0005531386744203,0.0005530216393768,0.0003052828333624,2.2273447647073485,2.230485693602976,0.0031409288956276
0.0,281,2Hz,Episodic proxy,3,4.0,6.0,0.0005541140071117,0.0005528519743821,0.0005531386744203,0.0005530216393768,0.0003052828333624,2.2273447647073485,2.230485693602976,0.0031409288956276
0.0,281,2Hz,Episodic proxy,4,6.0,8.0,0.0005541132798524,0.0005528512449914,0.0005531386744203,0.0005530216393768,0.0003052828333624,2.2273447647073485,2.230485693602976,0.0031409288956276
0.0,281,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132951218,0.0005528512578495,0.0005531386744203,0.0005530216393768,0.0003052828333624,2.2273447647073485,2.230485693602976,0.0031409288956276
0.0,281,5Hz,Semantic proxy,1,0.0,2.0,0.0003880157731517,0.0003870318076673,0.0003873914141328,0.00038730453124,0.0003235992644287,1.29888477319665,1.2990268507713367,0.0001420775746867
0.0,281,5Hz,Semantic proxy,2,2.0,4.0,0.000387780725996,0.0003869591549593,0.0003873914141328,0.00038730453124,0.0003235992644287,1.29888477319665,1.2990268507713367,0.0001420775746867
0.0,281,5Hz,Semantic proxy,3,4.0,6.0,0.0003877874867088,0.0003869679665581,0.0003873914141328,0.00038730453124,0.0003235992644287,1.29888477319665,1.2990268507713367,0.0001420775746867
0.0,281,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950304,0.0003869675657606,0.0003873914141328,0.00038730453124,0.0003235992644287,1.29888477319665,1.2990268507713367,0.0001420775746867
0.0,281,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950291,0.0003869675657588,0.0003873914141328,0.00038730453124,0.0003235992644287,1.29888477319665,1.2990268507713367,0.0001420775746867
0.0,281,5Hz,Episodic proxy,1,0.0,2.0,0.0007577838426147,0.0007562983564786,0.0007568154148633,0.0007567693311571,8.785069294849162e-05,1.3959968784154833,1.3958050194381375,0.0001918589773457
0.0,281,5Hz,Episodic proxy,2,2.0,4.0,0.0007576491235521,0.0007562574964017,0.0007568154148633,0.0007567693311571,8.785069294849162e-05,1.3959968784154833,1.3958050194381375,0.0001918589773457
0.0,281,5Hz,Episodic proxy,3,4.0,6.0,0.0007576547922408,0.0007562647069942,0.0007568154148633,0.0007567693311571,8.785069294849162e-05,1.3959968784154833,1.3958050194381375,0.0001918589773457
0.0,281,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357557,0.0007562648339972,0.0007568154148633,0.0007567693311571,8.785069294849162e-05,1.3959968784154833,1.3958050194381375,0.0001918589773457
0.0,281,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357558,0.0007562648339974,0.0007568154148633,0.0007567693311571,8.785069294849162e-05,1.3959968784154833,1.3958050194381375,0.0001918589773457
0.0,313,2Hz,Semantic proxy,1,0.0,2.0,0.0002807606271116,0.0002797330602229,0.0002798946309965,0.0002797197700879,0.0009015885700075,2.1383760192130628,2.151920189779836,0.0135441705667731
0.0,313,2Hz,Semantic proxy,2,2.0,4.0,0.0002803071179179,0.0002796246158376,0.0002798946309965,0.0002797197700879,0.0009015885700075,2.1383760192130628,2.151920189779836,0.0135441705667731
0.0,313,2Hz,Semantic proxy,3,4.0,6.0,0.000280309861667,0.0002796274538798,0.0002798946309965,0.0002797197700879,0.0009015885700075,2.1383760192130628,2.151920189779836,0.0135441705667731
0.0,313,2Hz,Semantic proxy,4,6.0,8.0,0.0002803093642754,0.0002796269705483,0.0002798946309965,0.0002797197700879,0.0009015885700075,2.1383760192130628,2.151920189779836,0.0135441705667731
0.0,313,2Hz,Semantic proxy,5,8.0,10.0,0.000280309377072,0.0002796269824133,0.0002798946309965,0.0002797197700879,0.0009015885700075,2.1383760192130628,2.151920189779836,0.0135441705667731
0.0,313,2Hz,Episodic proxy,1,0.0,2.0,0.0005544224653523,0.0005529662676553,0.0005531383545191,0.0005530216521367,0.0003044151804848,2.2273610380674604,2.2304857242251055,0.003124686157645
0.0,313,2Hz,Episodic proxy,2,2.0,4.0,0.0005541110993922,0.000552848997874,0.0005531383545191,0.0005530216521367,0.0003044151804848,2.2273610380674604,2.2304857242251055,0.003124686157645
0.0,313,2Hz,Episodic proxy,3,4.0,6.0,0.0005541140778719,0.000552852045883,0.0005531383545191,0.0005530216521367,0.0003044151804848,2.2273610380674604,2.2304857242251055,0.003124686157645
0.0,313,2Hz,Episodic proxy,4,6.0,8.0,0.0005541133073107,0.0005528512717531,0.0005531383545191,0.0005530216521367,0.0003044151804848,2.2273610380674604,2.2304857242251055,0.003124686157645
0.0,313,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132988137,0.0005528512621432,0.0005531383545191,0.0005530216521367,0.0003044151804848,2.2273610380674604,2.2304857242251055,0.003124686157645
0.0,313,5Hz,Semantic proxy,1,0.0,2.0,0.0003880151809206,0.0003870326401966,0.0003873911525397,0.0003873045311458,0.0003226254090034,1.2988871354934786,1.2990268505617153,0.0001397150682367
0.0,313,5Hz,Semantic proxy,2,2.0,4.0,0.0003877806367487,0.0003869590621918,0.0003873911525397,0.0003873045311458,0.0003226254090034,1.2988871354934786,1.2990268505617153,0.0001397150682367
0.0,313,5Hz,Semantic proxy,3,4.0,6.0,0.0003877874492609,0.0003869679222171,0.0003873911525397,0.0003873045311458,0.0003226254090034,1.2988871354934786,1.2990268505617153,0.0001397150682367
0.0,313,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950307,0.0003869675657607,0.0003873911525397,0.0003873045311458,0.0003226254090034,1.2988871354934786,1.2990268505617153,0.0001397150682367
0.0,313,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950305,0.0003869675657601,0.0003873911525397,0.0003873045311458,0.0003226254090034,1.2988871354934786,1.2990268505617153,0.0001397150682367
0.0,313,5Hz,Episodic proxy,1,0.0,2.0,0.0007577838768667,0.0007562993588565,0.0007568154195013,0.0007567693311245,8.785959641770548e-05,1.3959970379035949,1.3958050193014258,0.0001920186021691
0.0,313,5Hz,Episodic proxy,2,2.0,4.0,0.0007576491106722,0.0007562574854846,0.0007568154195013,0.0007567693311245,8.785959641770548e-05,1.3959970379035949,1.3958050193014258,0.0001920186021691
0.0,313,5Hz,Episodic proxy,3,4.0,6.0,0.000757654703211,0.0007562646124677,0.0007568154195013,0.0007567693311245,8.785959641770548e-05,1.3959970379035949,1.3958050193014258,0.0001920186021691
0.0,313,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357559,0.0007562648339974,0.0007568154195013,0.0007567693311245,8.785959641770548e-05,1.3959970379035949,1.3958050193014258,0.0001920186021691
0.0,313,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357561,0.0007562648339977,0.0007568154195013,0.0007567693311245,8.785959641770548e-05,1.3959970379035949,1.3958050193014258,0.0001920186021691
0.0,347,2Hz,Semantic proxy,1,0.0,2.0,0.0002807597412774,0.0002797331755056,0.0002798943663461,0.0002797197671569,0.0009002395669178,2.138401548948993,2.1519201980098988,0.0135186490609058
0.0,347,2Hz,Semantic proxy,2,2.0,4.0,0.0002803071102187,0.0002796245962055,0.0002798943663461,0.0002797197671569,0.0009002395669178,2.138401548948993,2.1519201980098988,0.0135186490609058
0.0,347,2Hz,Semantic proxy,3,4.0,6.0,0.0002803097952979,0.0002796273863077,0.0002798943663461,0.0002797197671569,0.0009002395669178,2.138401548948993,2.1519201980098988,0.0135186490609058
0.0,347,2Hz,Semantic proxy,4,6.0,8.0,0.0002803093493487,0.0002796269564474,0.0002798943663461,0.0002797197671569,0.0009002395669178,2.138401548948993,2.1519201980098988,0.0135186490609058
0.0,347,2Hz,Semantic proxy,5,8.0,10.0,0.0002803093793681,0.0002796269842072,0.0002798943663461,0.0002797197671569,0.0009002395669178,2.138401548948993,2.1519201980098988,0.0135186490609058
0.0,347,2Hz,Episodic proxy,1,0.0,2.0,0.0005544222344961,0.0005529663133149,0.0005531383405454,0.0005530216393719,0.0003044120343985,2.2273563837015597,2.2304856942489213,0.0031293105473615
0.0,347,2Hz,Episodic proxy,2,2.0,4.0,0.0005541111434599,0.0005528490260723,0.0005531383405454,0.0005530216393719,0.0003044120343985,2.2273563837015597,2.2304856942489213,0.0031293105473615
0.0,347,2Hz,Episodic proxy,3,4.0,6.0,0.0005541139578828,0.0005528519252547,0.0005531383405454,0.0005530216393719,0.0003044120343985,2.2273563837015597,2.2304856942489213,0.0031293105473615
0.0,347,2Hz,Episodic proxy,4,6.0,8.0,0.0005541132798522,0.0005528512449912,0.0005531383405454,0.0005530216393719,0.0003044120343985,2.2273563837015597,2.2304856942489213,0.0031293105473615
0.0,347,2Hz,Episodic proxy,5,8.0,10.0,0.000554113295122,0.0005528512578497,0.0005531383405454,0.0005530216393719,0.0003044120343985,2.2273563837015597,2.2304856942489213,0.0031293105473615
0.0,347,5Hz,Semantic proxy,1,0.0,2.0,0.0003880153747644,0.0003870320039999,0.0003873913448569,0.0003873045312512,0.0003233412302972,1.298888910745023,1.299026851526679,0.0001379407816559
0.0,347,5Hz,Semantic proxy,2,2.0,4.0,0.0003877808646625,0.0003869593423349,0.0003873913448569,0.0003873045312512,0.0003233412302972,1.298888910745023,1.299026851526679,0.0001379407816559
0.0,347,5Hz,Semantic proxy,3,4.0,6.0,0.0003877874951748,0.0003869679790622,0.0003873913448569,0.0003873045312512,0.0003233412302972,1.298888910745023,1.299026851526679,0.0001379407816559
0.0,347,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950327,0.0003869675657629,0.0003873913448569,0.0003873045312512,0.0003233412302972,1.298888910745023,1.299026851526679,0.0001379407816559
0.0,347,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950295,0.0003869675657592,0.0003873913448569,0.0003873045312512,0.0003233412302972,1.298888910745023,1.299026851526679,0.0001379407816559
0.0,347,5Hz,Episodic proxy,1,0.0,2.0,0.0007577835622298,0.0007562987792445,0.0007568155079946,0.0007567693311198,8.80282975655364e-05,1.395999526530816,1.3958050196876457,0.0001945068431703
0.0,347,5Hz,Episodic proxy,2,2.0,4.0,0.0007576494696045,0.0007562579012569,0.0007568155079946,0.0007567693311198,8.80282975655364e-05,1.395999526530816,1.3958050196876457,0.0001945068431703
0.0,347,5Hz,Episodic proxy,3,4.0,6.0,0.000757654848443,0.0007562647653645,0.0007568155079946,0.0007567693311198,8.80282975655364e-05,1.395999526530816,1.3958050196876457,0.0001945068431703
0.0,347,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357554,0.0007562648339969,0.0007568155079946,0.0007567693311198,8.80282975655364e-05,1.395999526530816,1.3958050196876457,0.0001945068431703
0.0,347,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357556,0.0007562648339972,0.0007568155079946,0.0007567693311198,8.80282975655364e-05,1.395999526530816,1.3958050196876457,0.0001945068431703
0.0,383,2Hz,Semantic proxy,1,0.0,2.0,0.0002807571630654,0.0002797331348083,0.0002798932269353,0.000279719767163,0.0008943665137666,2.138498209322063,2.1519201803714045,0.0134219710493415
0.0,383,2Hz,Semantic proxy,2,2.0,4.0,0.0002803072194201,0.0002796247046018,0.0002798932269353,0.000279719767163,0.0008943665137666,2.138498209322063,2.1519201803714045,0.0134219710493415
0.0,383,2Hz,Semantic proxy,3,4.0,6.0,0.0002803094405503,0.0002796270404198,0.0002798932269353,0.000279719767163,0.0008943665137666,2.138498209322063,2.1519201803714045,0.0134219710493415
0.0,383,2Hz,Semantic proxy,4,6.0,8.0,0.0002803093493504,0.0002796269564493,0.0002798932269353,0.000279719767163,0.0008943665137666,2.138498209322063,2.1519201803714045,0.0134219710493415
0.0,383,2Hz,Semantic proxy,5,8.0,10.0,0.0002803093793681,0.0002796269842072,0.0002798932269353,0.000279719767163,0.0008943665137666,2.138498209322063,2.1519201803714045,0.0134219710493415
0.0,383,2Hz,Episodic proxy,1,0.0,2.0,0.0005544210120185,0.0005529664602893,0.0005531375561298,0.000553021639622,0.0003023654684017,2.2273815121005116,2.230485684368418,0.0031041722679066
0.0,383,2Hz,Episodic proxy,2,2.0,4.0,0.0005541112195655,0.000552849096497,0.0005531375561298,0.000553021639622,0.0003023654684017,2.2273815121005116,2.230485684368418,0.0031041722679066
0.0,383,2Hz,Episodic proxy,3,4.0,6.0,0.0005541134253884,0.0005528513953337,0.0005531375561298,0.000553021639622,0.0003023654684017,2.2273815121005116,2.230485684368418,0.0031041722679066
0.0,383,2Hz,Episodic proxy,4,6.0,8.0,0.0005541132798526,0.0005528512449915,0.0005531375561298,0.000553021639622,0.0003023654684017,2.2273815121005116,2.230485684368418,0.0031041722679066
0.0,383,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132951215,0.0005528512578492,0.0005531375561298,0.000553021639622,0.0003023654684017,2.2273815121005116,2.230485684368418,0.0031041722679066
0.0,383,5Hz,Semantic proxy,1,0.0,2.0,0.0003880146307385,0.0003870317571006,0.0003873910854003,0.0003873045315846,0.000322373738749,1.29889124903326,1.2990268428977263,0.0001355938644662
0.0,383,5Hz,Semantic proxy,2,2.0,4.0,0.0003877808746656,0.0003869593628899,0.0003873910854003,0.0003873045315846,0.000322373738749,1.29889124903326,1.2990268428977263,0.0001355938644662
0.0,383,5Hz,Semantic proxy,3,4.0,6.0,0.0003877876090874,0.0003869680536132,0.0003873910854003,0.0003873045315846,0.000322373738749,1.29889124903326,1.2990268428977263,0.0001355938644662
0.0,383,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950282,0.0003869675657579,0.0003873910854003,0.0003873045315846,0.000322373738749,1.29889124903326,1.2990268428977263,0.0001355938644662
0.0,383,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950297,0.0003869675657596,0.0003873910854003,0.0003873045315846,0.000322373738749,1.29889124903326,1.2990268428977263,0.0001355938644662
0.0,383,5Hz,Episodic proxy,1,0.0,2.0,0.0007577826318342,0.0007562978070151,0.0007568151662335,0.0007567693318211,8.737547142290067e-05,1.395998875628441,1.3958050169733685,0.0001938586550724
0.0,383,5Hz,Episodic proxy,2,2.0,4.0,0.000757649548411,0.0007562580054803,0.0007568151662335,0.0007567693318211,8.737547142290067e-05,1.395998875628441,1.3958050169733685,0.0001938586550724
0.0,383,5Hz,Episodic proxy,3,4.0,6.0,0.0007576549222876,0.000756264825576,0.0007568151662335,0.0007567693318211,8.737547142290067e-05,1.395998875628441,1.3958050169733685,0.0001938586550724
0.0,383,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357538,0.0007562648339953,0.0007568151662335,0.0007567693318211,8.737547142290067e-05,1.395998875628441,1.3958050169733685,0.0001938586550724
0.0,383,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357546,0.0007562648339962,0.0007568151662335,0.0007567693318211,8.737547142290067e-05,1.395998875628441,1.3958050169733685,0.0001938586550724
0.0,421,2Hz,Semantic proxy,1,0.0,2.0,0.0002807635659731,0.0002797326530804,0.0002798954293862,0.0002797197670385,0.000905719529378,2.1382442368478003,2.151920188385783,0.0136759515379827
0.0,421,2Hz,Semantic proxy,2,2.0,4.0,0.0002803071095709,0.0002796246177335,0.0002798954293862,0.0002797197670385,0.000905719529378,2.1382442368478003,2.151920188385783,0.0136759515379827
0.0,421,2Hz,Semantic proxy,3,4.0,6.0,0.0002803094566381,0.0002796270574635,0.0002798954293862,0.0002797197670385,0.000905719529378,2.1382442368478003,2.151920188385783,0.0136759515379827
0.0,421,2Hz,Semantic proxy,4,6.0,8.0,0.0002803093493481,0.000279626956447,0.0002798954293862,0.0002797197670385,0.000905719529378,2.1382442368478003,2.151920188385783,0.0136759515379827
0.0,421,2Hz,Semantic proxy,5,8.0,10.0,0.0002803093793681,0.0002796269842072,0.0002798954293862,0.0002797197670385,0.000905719529378,2.1382442368478003,2.151920188385783,0.0136759515379827
0.0,421,2Hz,Episodic proxy,1,0.0,2.0,0.000554424661539,0.0005529666269682,0.0005531386814486,0.0005530216396013,0.000305300579087,2.227324670774419,2.2304856846756445,0.003161013901225
0.0,421,2Hz,Episodic proxy,2,2.0,4.0,0.0005541111226112,0.0005528490395923,0.0005531386814486,0.0005530216396013,0.000305300579087,2.227324670774419,2.2304856846756445,0.003161013901225
0.0,421,2Hz,Episodic proxy,3,4.0,6.0,0.0005541133999856,0.0005528513692843,0.0005531386814486,0.0005530216396013,0.000305300579087,2.227324670774419,2.2304856846756445,0.003161013901225
0.0,421,2Hz,Episodic proxy,4,6.0,8.0,0.0005541132798538,0.0005528512449927,0.0005531386814486,0.0005530216396013,0.000305300579087,2.227324670774419,2.2304856846756445,0.003161013901225
0.0,421,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132951218,0.0005528512578495,0.0005531386814486,0.0005530216396013,0.000305300579087,2.227324670774419,2.2304856846756445,0.003161013901225
0.0,421,5Hz,Semantic proxy,1,0.0,2.0,0.000388018208018,0.0003870334325336,0.0003873923367738,0.0003873045312292,0.0003270353336218,1.298878434497797,1.2990268450803062,0.0001484105825091
0.0,421,5Hz,Semantic proxy,2,2.0,4.0,0.0003877805148824,0.0003869589001502,0.0003873923367738,0.0003873045312292,0.0003270353336218,1.298878434497797,1.2990268450803062,0.0001484105825091
0.0,421,5Hz,Semantic proxy,3,4.0,6.0,0.0003877875715026,0.0003869680069638,0.0003873923367738,0.0003873045312292,0.0003270353336218,1.298878434497797,1.2990268450803062,0.0001484105825091
0.0,421,5Hz,Semantic proxy,4,6.0,8.0,0.000387787195027,0.0003869675657565,0.0003873923367738,0.0003873045312292,0.0003270353336218,1.298878434497797,1.2990268450803062,0.0001484105825091
0.0,421,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950294,0.000386967565759,0.0003873923367738,0.0003873045312292,0.0003270353336218,1.298878434497797,1.2990268450803062,0.0001484105825091
0.0,421,5Hz,Episodic proxy,1,0.0,2.0,0.0007577861913853,0.000756300789906,0.0007568162601606,0.0007567693316283,8.946115934688359e-05,1.3959956795397277,1.3958050176570318,0.0001906618826958
0.0,421,5Hz,Episodic proxy,2,2.0,4.0,0.0007576487598932,0.0007562570830498,0.0007568162601606,0.0007567693316283,8.946115934688359e-05,1.3959956795397277,1.3958050176570318,0.0001906618826958
0.0,421,5Hz,Episodic proxy,3,4.0,6.0,0.0007576549477247,0.0007562648491524,0.0007568162601606,0.0007567693316283,8.946115934688359e-05,1.3959956795397277,1.3958050176570318,0.0001906618826958
0.0,421,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357556,0.0007562648339972,0.0007568162601606,0.0007567693316283,8.946115934688359e-05,1.3959956795397277,1.3958050176570318,0.0001906618826958
0.0,421,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357557,0.0007562648339973,0.0007568162601606,0.0007567693316283,8.946115934688359e-05,1.3959956795397277,1.3958050176570318,0.0001906618826958
0.0,461,2Hz,Semantic proxy,1,0.0,2.0,0.0002807602252031,0.0002797322252548,0.0002798943221183,0.0002797197701475,0.000899996173009,2.138365695029147,2.1519201873256693,0.0135544922965222
0.0,461,2Hz,Semantic proxy,2,2.0,4.0,0.0002803070445588,0.0002796245413905,0.0002798943221183,0.0002797197701475,0.000899996173009,2.138365695029147,2.1519201873256693,0.0135544922965222
0.0,461,2Hz,Semantic proxy,3,4.0,6.0,0.0002803098291249,0.000279627420569,0.0002798943221183,0.0002797197701475,0.000899996173009,2.138365695029147,2.1519201873256693,0.0135544922965222
0.0,461,2Hz,Semantic proxy,4,6.0,8.0,0.0002803093642683,0.0002796269705413,0.0002798943221183,0.0002797197701475,0.000899996173009,2.138365695029147,2.1519201873256693,0.0135544922965222
0.0,461,2Hz,Semantic proxy,5,8.0,10.0,0.000280309377072,0.0002796269824133,0.0002798943221183,0.0002797197701475,0.000899996173009,2.138365695029147,2.1519201873256693,0.0135544922965222
0.0,461,2Hz,Episodic proxy,1,0.0,2.0,0.0005544221041459,0.0005529655699382,0.0005531380446915,0.0005530216521593,0.000303607029106,2.227358939583603,2.2304857242014595,0.0031267846178564
0.0,461,2Hz,Episodic proxy,2,2.0,4.0,0.0005541110090852,0.0005528489074262,0.0005531380446915,0.0005530216521593,0.000303607029106,2.227358939583603,2.2304857242014595,0.0031267846178564
0.0,461,2Hz,Episodic proxy,3,4.0,6.0,0.0005541140151872,0.0005528519826776,0.0005531380446915,0.0005530216521593,0.000303607029106,2.227358939583603,2.2304857242014595,0.0031267846178564
0.0,461,2Hz,Episodic proxy,4,6.0,8.0,0.0005541133073109,0.0005528512717533,0.0005531380446915,0.0005530216521593,0.000303607029106,2.227358939583603,2.2304857242014595,0.0031267846178564
0.0,461,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132988139,0.0005528512621434,0.0005531380446915,0.0005530216521593,0.000303607029106,2.227358939583603,2.2304857242014595,0.0031267846178564
0.0,461,5Hz,Semantic proxy,1,0.0,2.0,0.0003880157321471,0.0003870325540425,0.0003873913572631,0.00038730453124,0.0003233874742905,1.2988863607180183,1.2990268507770524,0.000140490059034
0.0,461,5Hz,Semantic proxy,2,2.0,4.0,0.0003877806052667,0.0003869590237372,0.0003873913572631,0.00038730453124,0.0003233874742905,1.2988863607180183,1.2990268507770524,0.000140490059034
0.0,461,5Hz,Semantic proxy,3,4.0,6.0,0.0003877874871979,0.0003869679671059,0.0003873913572631,0.00038730453124,0.0003233874742905,1.2988863607180183,1.2990268507770524,0.000140490059034
0.0,461,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950303,0.0003869675657605,0.0003873913572631,0.00038730453124,0.0003233874742905,1.2988863607180183,1.2990268507770524,0.000140490059034
0.0,461,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950291,0.0003869675657588,0.0003873913572631,0.00038730453124,0.0003233874742905,1.2988863607180183,1.2990268507770524,0.000140490059034
0.0,461,5Hz,Episodic proxy,1,0.0,2.0,0.0007577835083884,0.000756298666674,0.0007568152588122,0.0007567693311565,8.755321835686873e-05,1.3959973251304325,1.395805019437537,0.0001923056928949
0.0,461,5Hz,Episodic proxy,2,2.0,4.0,0.0007576490329825,0.0007562573975613,0.0007568152588122,0.0007567693311565,8.755321835686873e-05,1.3959973251304325,1.395805019437537,0.0001923056928949
0.0,461,5Hz,Episodic proxy,3,4.0,6.0,0.0007576547924509,0.0007562647072238,0.0007568152588122,0.0007567693311565,8.755321835686873e-05,1.3959973251304325,1.395805019437537,0.0001923056928949
0.0,461,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357555,0.0007562648339971,0.0007568152588122,0.0007567693311565,8.755321835686873e-05,1.3959973251304325,1.395805019437537,0.0001923056928949
0.0,461,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357558,0.0007562648339974,0.0007568152588122,0.0007567693311565,8.755321835686873e-05,1.3959973251304325,1.395805019437537,0.0001923056928949
0.0,503,2Hz,Semantic proxy,1,0.0,2.0,0.0002807626112935,0.0002797330150124,0.0002798952046869,0.000279719767219,0.0009045604066193,2.1382851856225926,2.151920193176542,0.0136350075539493
0.0,503,2Hz,Semantic proxy,2,2.0,4.0,0.0002803069896147,0.0002796244942964,0.0002798952046869,0.000279719767219,0.0009045604066193,2.1382851856225926,2.151920193176542,0.0136350075539493
0.0,503,2Hz,Semantic proxy,3,4.0,6.0,0.0002803097968424,0.000279627386504,0.0002798952046869,0.000279719767219,0.0009045604066193,2.1382851856225926,2.151920193176542,0.0136350075539493
