severity,probe,network,signal,frequency_hz,median_power,minimum_power,maximum_power,numerical_initializations,log10_median_power,severity_label,series
0.5,5Hz,Episodic proxy,Stimulated,8.0,0.06945214126192019,0.06408822520886995,0.07356660014908692,20,-1.1583143600933814,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.1,0.07874200251861568,0.06895377771600585,0.08390458167907594,20,-1.1037935446927796,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.200000000000001,0.09099870905117124,0.08207772177943959,0.09503119805334742,20,-1.0409647687330774,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.3,0.11070507883462503,0.09940511275559938,0.11620739859181829,20,-0.9558324544667557,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.4,0.22733949728732114,0.21863857353240734,0.23797767265736308,20,-0.6433251046896689,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.5,0.15504970665887757,0.14489800477653175,0.16280798417384124,20,-0.8095290510748412,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.6,0.6527102280441783,0.52334584493389,0.713516828305618,20,-0.18527958180633075,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.700000000000001,26.569583423604488,26.15752924120795,27.269807630333798,20,1.4243847452929224,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.8,31.35529651776386,31.25900477498395,31.484654000823543,20,1.4963109121252334,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,8.9,31.96877211826436,31.882221532162067,32.10218948249991,20,1.5047259558680888,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.0,66.01471047463762,65.71070505668925,66.35745872215895,20,1.8196407229069247,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.1,64.33928267370538,64.13654334785713,64.57562320211267,20,1.808476214592247,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.200000000000001,56.915875276380945,55.94255623897133,57.31951603481398,20,1.7552334190015753,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.3,34.39670371609229,34.187275233213064,34.562199219887326,20,1.536516825522001,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.4,31.8465344115763,31.702873926386143,32.09691806561068,20,1.5030621786550784,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.5,12.981557348102902,12.296977563685433,13.959712731285444,20,1.1133267962483597,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.600000000000001,0.38992869116663953,0.3144603782087236,0.44489277050514975,20,-0.4090148080104816,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.700000000000001,0.24664781416025217,0.23013561927911516,0.26511844265096773,20,-0.6079227289849222,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.8,0.23655862385769516,0.19967193569382494,0.29019653007402324,20,-0.6260612149139123,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,9.9,0.21970778525618395,0.18653002665149096,0.30546961881805534,20,-0.658154553758159,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.0,0.24900237781191698,0.21577126386540046,0.28394475265477376,20,-0.6037965056526016,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.100000000000001,0.266521192809808,0.23304674214477014,0.30279443344586143,20,-0.5742682517240334,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.200000000000001,0.355490366307226,0.28656529699979444,0.42005390746913074,20,-0.4491721640377376,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.3,0.40626087170507713,0.32166353263576647,0.46810826061581534,20,-0.39119500396175005,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.4,0.4513759945027208,0.37960842498003394,0.5200783083615454,20,-0.34546154169650867,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.5,0.7643853784903043,0.6713405209420465,0.9147854377894356,20,-0.11668762891910582,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.600000000000001,1.7829448679856972,1.5904861823764183,2.0608746857296083,20,0.2511379141794075,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.700000000000001,66.57570702710099,63.97183460539432,71.19170189554714,20,1.8233157872978065,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.8,132.0763530270787,130.5178099009431,133.91191924092934,20,2.1208250684158334,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,10.9,139.36872331204583,137.76590762396714,141.18004744348596,20,2.1441653217029053,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.0,141.2416378769475,139.6594344753685,143.12917045970173,20,2.1499627451187284,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.100000000000001,140.7008849593711,139.37913988388925,142.31769181588464,20,2.1482968290037787,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.200000000000001,134.8742666081455,134.12870768755403,135.83152757026687,20,2.129929096179186,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.3,0.7894366695582257,0.5814082361497995,0.934525099191721,20,-0.10268270436954308,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.4,0.12912203759951246,0.10649207336446569,0.16131672997175778,20,-0.8889996292201897,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.5,0.11162112366177751,0.09257369561314086,0.14110641363976487,20,-0.952253609864035,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.600000000000001,0.10359340085237667,0.09261121808368512,0.12395158189549485,20,-0.9846679093077821,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.700000000000001,0.1060724320116901,0.09532921408855563,0.11948352231694348,20,-0.9743974736000229,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.8,0.09686771063327658,0.09057888910028468,0.10375276258770172,20,-1.013820964236378,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,11.9,0.13875020869838084,0.12911356554124837,0.14703100884589665,20,-0.8577663549693437,0.5,Stimulated · Episodic proxy
0.5,5Hz,Episodic proxy,Stimulated,12.0,0.13311187027930943,0.11703702138379396,0.13860078629605116,20,-0.8757832144957379,0.5,Stimulated · Episodic proxy
0.5,5Hz,Semantic proxy,Control,0.5,0.03289734921450985,0.027494927687281293,0.036364782443930835,20,-1.482839094995044,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,0.6000000000000001,0.029723328488158333,0.026939570952830144,0.032836683496168306,20,-1.5269025588717748,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,0.7000000000000001,0.02151849053279385,0.018449235561143956,0.02434895704092455,20,-1.6671881965869868,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,0.8,0.019638141683731326,0.015503498117438116,0.021996313498360384,20,-1.7068996109831296,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,0.9,0.020237151931553815,0.015927508369744076,0.024172172623606485,20,-1.693850607812651,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.0,0.017040285189155815,0.011633410193509237,0.022802621406822043,20,-1.7685231410810427,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.1,0.02216856838496114,0.016416614832410314,0.027452497095586097,20,-1.6542623521081905,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.2000000000000002,0.018131869517904527,0.013285029110161686,0.02376581243228895,20,-1.7415574149088466,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.3,0.015794088999310098,0.012277876836238403,0.018951779863167408,20,-1.801505419077143,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.4000000000000001,0.012402258089670255,0.010143893988545536,0.0219417690580134,20,-1.906499235273106,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.5,0.45438970923895555,0.43095056410779436,0.4717985138483634,20,-0.3425715128413685,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.6,0.4302123371725666,0.4183890832724055,0.4399491153722558,20,-0.3663171395339998,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.7000000000000002,0.42514130328663285,0.41305361301657273,0.43993363059878177,20,-0.37146670044784846,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.8,0.40193550101795217,0.38584192026326464,0.42137630281643523,20,-0.3958436329836694,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,1.9000000000000001,0.36203454640631194,0.3432459164233677,0.39028969138489644,20,-0.44124998582656405,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.0,0.03398543701517698,0.022065246024575394,0.048406673854661075,20,-1.4687071411585328,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.1,0.021909955477352056,0.01897480942122594,0.024791644715669536,20,-1.659358504956865,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.2,0.028724840709490135,0.023727632385050493,0.03287113240799391,20,-1.541742370966266,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.3000000000000003,0.028733377132056696,0.023833650856775124,0.03402187483923792,20,-1.5416133268927672,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.4000000000000004,0.03528988195531667,0.030890466069165585,0.04206678786610395,20,-1.45234979435299,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.5,0.04361095640633002,0.03730840234975786,0.05293210501398826,20,-1.3604043889643396,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.6,0.02055250963310105,0.011115183602648482,0.04020254183630326,20,-1.6871351395659888,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.7,0.7956281250147885,0.7776081096147299,0.8112333674070239,20,-0.09928987320618052,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.8000000000000003,0.7369586335258377,0.7094170335169857,0.7577368346448062,20,-0.13255688898716467,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,2.9000000000000004,0.6773686777953858,0.6451445275656634,0.7048446641492861,20,-0.16917488943796322,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.0,0.6068705815747207,0.5782984784964373,0.6408872181302476,20,-0.2169039146918176,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.1,0.5602600215464423,0.5270647664628105,0.6068943341274631,20,-0.2516103663620323,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.2,0.14502561869500252,0.11090384604569081,0.19378808378381027,20,-0.8385552731090988,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.3000000000000003,0.05596977303060606,0.0479149091714038,0.06260514713832512,20,-1.2520464542466596,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.4000000000000004,0.0767680149634691,0.06809796836013365,0.0827700845524317,20,-1.1148196890604367,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.5,0.09780874212658619,0.0825426076968745,0.10548871296877199,20,-1.009622326320178,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.6,0.11459093340739351,0.10278622443898537,0.13167467026886706,20,-0.9408497429873687,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.7,0.13048648176665575,0.10787828377530076,0.15680992515493228,20,-0.8844344783505628,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.8000000000000003,0.22006298382259093,0.1777064674808522,0.2572313601701868,20,-0.6574530027604046,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,3.9000000000000004,0.2600711821034667,0.20945090316497236,0.31820950609953746,20,-0.5849077683224791,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.0,0.17334570222346632,0.14458590779704356,0.20348520056701486,20,-0.7610869213786315,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.1000000000000005,0.6867888341589086,0.5881757600962595,0.7867529896397141,20,-0.16317677423125995,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.2,0.7162000197434708,0.6143097257082402,0.8729219347151639,20,-0.1449656713519289,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.3,2.3206522529215907,1.5432708206895809,2.9137090436724504,20,0.36561006680140656,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.4,378.5523657829608,369.7440389082815,383.50700140113946,20,2.5781259646749994,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.5,399.00303478265016,395.22795339087423,401.70354061671287,20,2.600976198905662,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.6000000000000005,400.4609296200341,396.9283390865468,402.42888093842504,20,2.602560151186475,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.7,397.31448372470715,394.9130619575308,399.44145994532056,20,2.599134397139593,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.800000000000001,378.5938282610466,375.7236069138412,380.22315687992887,20,2.578173529928839,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,4.9,204.7212295337487,193.52850345764259,221.59925115868012,20,2.311162881213043,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.0,6.599664530961192,5.80221878902253,7.436644026729289,20,0.8195218603819897,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.1000000000000005,2.5075970272055335,2.3367456620081835,2.7891602363226076,20,0.39925774630450384,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.2,1.2887642934890988,1.1381142421592465,1.4062391515579076,20,0.11017349501244121,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.300000000000001,1.1551122906312101,1.0388594425512507,1.259436022564916,20,0.06262420486110826,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.4,0.759224256993851,0.7378810641725873,0.8094439280944993,20,-0.11962992477691062,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.5,0.5143913351745428,0.4725709266273393,0.5668329943165724,20,-0.2887063556312231,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.6000000000000005,0.43871774416448767,0.3959678947174416,0.5107921131026538,20,-0.3578147999764535,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.7,0.3683444858730094,0.33862534468305183,0.4026467355984274,20,-0.43374582716066273,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.800000000000001,0.3041740265482149,0.2883974191252145,0.3394033008631881,20,-0.5168778731507986,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,5.9,0.26535853990022873,0.2541824171378731,0.2763388798276242,20,-0.5761669311291313,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.0,0.23209182614773666,0.21922996492993752,0.24204646103721808,20,-0.634340154337029,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.1000000000000005,0.3243654179850899,0.29971554112747245,0.3538626534031812,20,-0.48896545402570557,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.2,0.26866859681393085,0.25887525810837825,0.2796027874207181,20,-0.5707830928799749,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.300000000000001,0.23672212502387785,0.2280649319086817,0.2440363000960066,20,-0.6257611492245705,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.4,0.19678097049112964,0.18279826372227567,0.20448121340034398,20,-0.706016901891891,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.5,0.16295774887331577,0.148534993252086,0.17196166333412088,20,-0.7879249833859588,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.6000000000000005,0.10803332956044885,0.08365382568842898,0.12878178763671094,20,-0.9664422388544652,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.7,0.11923326347680335,0.10930208224235617,0.124963133103439,20,-0.9236025690155997,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.800000000000001,0.11179555996461196,0.10077489912334675,0.12093667524684468,20,-0.9515754444027216,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,6.9,0.11338293114421893,0.10270658733950626,0.12090362290542786,20,-0.9454523199389326,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.0,0.11579167426110007,0.10655244252989968,0.12225494847611156,20,-0.9363226664501427,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.1000000000000005,0.10762139895234357,0.09608986990170593,0.11670179701447042,20,-0.9681013669323936,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.2,0.09074904991637098,0.08187381990259555,0.10363590339316944,20,-1.0421579130492862,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.300000000000001,0.2757128568527162,0.24332723611309195,0.31531580944574356,20,-0.5595429816998101,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.4,0.2488974308644663,0.23621035831619064,0.2689308293549082,20,-0.6039795861842714,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.5,0.2352605296848896,0.22955905241288047,0.24400626384129598,20,-0.6284509295087631,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.6000000000000005,0.24422005514814857,0.22802290638086675,0.2560587689953146,20,-0.6122186750244596,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.7,0.246353136601518,0.22576677505768705,0.26303733320614436,20,-0.6084419038576767,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.800000000000001,0.1957034819213869,0.15115580259281064,0.22677508849514802,20,-0.7084014473834273,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,7.9,0.12450205157289358,0.11252273506675046,0.14004846108233848,20,-0.9048234921068318,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.0,0.12478241739820975,0.1146485153480172,0.13106605856679698,20,-0.9038466050774014,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.1,0.11309326218784174,0.10739479908089275,0.11772080057639539,20,-0.9465632684768998,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.200000000000001,0.12330939125153037,0.1132316376796481,0.12913213797247808,20,-0.9090038462477248,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.3,0.14611168502060407,0.13855039078338618,0.15022702552197104,20,-0.8353150507526147,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.4,0.18673698943961864,0.17990445713438705,0.19710109412167298,20,-0.728769647137285,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.5,0.21378936347759986,0.20526704466853574,0.2343903619507898,20,-0.6700139057591196,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.6,0.21964006836726202,0.19354579885307918,0.23997770994335854,20,-0.6582884297799981,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.700000000000001,0.4488553303625199,0.4173298804898749,0.4931520590701212,20,-0.34789361300413346,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.8,0.734220797011319,0.6511396456593438,0.7865656559691956,20,-0.13417331814402145,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,8.9,0.8386045751004505,0.6336153873980584,1.2496696405055379,20,-0.07644277258417989,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.0,32.34695001486115,27.892804684372184,35.10945154347258,20,1.5098333374263135,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.1,50.46318338949371,50.160369170071995,50.875100353064354,20,1.7029746438209266,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.200000000000001,53.0653634029929,52.79030823162558,53.48346717387496,20,1.7248111427176858,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.3,54.01892793821857,53.73145577836611,54.336031197580226,20,1.7325459609114846,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.4,53.21229288047928,52.88354335880363,53.66550989685776,20,1.7260119727733536,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.5,48.72749798920832,46.90266856119942,50.917113982551115,20,1.6877741122354486,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.600000000000001,0.4992500327230855,0.42957077650684,0.7178321338340832,20,-0.3016818979916514,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.700000000000001,0.32246412281466813,0.2689410656696741,0.39520889737347475,20,-0.49151859771201645,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.8,0.2517897199853361,0.19697036589652078,0.3102550194480388,20,-0.5989620051446776,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,9.9,0.3464849518736963,0.2734181898412576,0.4198064649765184,20,-0.460315622408976,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.0,0.48320912626613227,0.40170879650795177,0.5821549597220785,20,-0.3158648718836286,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.100000000000001,0.5596902756752502,0.5186080988952142,0.7064598464719348,20,-0.25205223866637533,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.200000000000001,0.8239327968830452,0.639777004629501,0.9175129220018681,20,-0.08410820958090179,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.3,1.038268689428683,0.8273265636037301,1.1845957488382362,20,0.016309757400691367,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.4,1.2376725217531444,1.090692444677374,1.3069958113351712,20,0.09260574903846543,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.5,1.9122329592744096,1.7010157799084071,2.236907613496944,20,0.2815407994277374,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.600000000000001,4.702461363171604,4.451447002713477,5.037010896940652,20,0.6723252359437766,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.700000000000001,177.18019440964946,167.66662592394647,181.79416199207893,20,2.248415173875371,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.8,352.34152078529763,349.7210394980722,353.20996735819716,20,2.54696382451935,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,10.9,371.85029129015936,369.0882481513704,372.9975594535332,20,2.5703681260296594,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.0,377.07624549940925,374.5192348129228,378.54005227226264,20,2.5764291742155634,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.100000000000001,375.5507277831739,373.19363604004275,376.6763154700824,20,2.574668607940272,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.200000000000001,360.5463667652807,359.59860510285273,362.4196635997478,20,2.5569611235226803,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.3,2.046976582531535,1.7557087214611602,2.81335146423374,20,0.3111128743500937,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.4,0.32010282659660333,0.22839228993089336,0.3705179676941607,20,-0.4947104908983936,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.5,0.27754506065683315,0.2542071300066622,0.336599213793516,20,-0.556666497204646,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.600000000000001,0.23614477924032867,0.21688411424070753,0.2798087770212765,20,-0.6268216514939297,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.700000000000001,0.2328987453496688,0.2034258663746273,0.2520636901679824,20,-0.6328328510496183,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.8,0.20111679217654688,0.1626538343311511,0.21313849861278067,20,-0.6965516666227897,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,11.9,0.22159574291992368,0.1897926311215466,0.24959262518222836,20,-0.6544385871031069,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Control,12.0,0.2635686656170806,0.22101635898214772,0.28929439202475116,20,-0.5791062221450937,0.5,Control · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,0.5,0.00024844605214554465,2.143959917894116e-06,0.0020989363604905715,20,-3.6047678998845476,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,0.6000000000000001,0.0002665664700698436,1.9248961798117733e-06,0.002138830393980843,20,-3.5741944790010622,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,0.7000000000000001,0.00028283601917477154,1.2132969916430129e-06,0.0020039581217114193,20,-3.5484652839389996,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,0.8,0.0002755057809127131,9.204727437748469e-07,0.0020427104697017862,20,-3.559869283955022,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,0.9,0.00035210715759855264,3.6041828414495176e-07,0.0012989387433518758,20,-3.453325146545947,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.0,0.00034298706847991987,3.7684884385561114e-07,0.0010665497455987919,20,-3.464722253699745,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.1,0.0002375144863760353,5.086703784811678e-07,0.00086350163214143,20,-3.6243098969388563,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.2000000000000002,0.00013350932449333826,4.3782456717111234e-07,0.000539085155138088,20,-3.8744884014560665,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.3,0.00013744002666049286,5.732989809181265e-07,0.0006248935509163221,20,-3.8618867692687715,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.4000000000000001,0.00032258352665495883,7.745660167110855e-07,0.0031495972098903586,20,-3.4913578144595196,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.5,0.0004984873489365342,1.5519452760262369e-06,0.012224251446731628,20,-3.302345859131207,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.6,0.0005593152250561602,1.5019917109077825e-06,0.013891423770614095,20,-3.252343358630125,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.7000000000000002,0.0005712763723150199,2.1830939926383326e-06,0.01438772221332273,20,-3.2431537377553212,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.8,0.0005521468232896599,2.4512503047065808e-06,0.0144650972820131,20,-3.2579454221515327,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,1.9000000000000001,0.0004144160181553427,2.294779984650485e-06,0.014624896366114595,20,-3.3825634664336017,0.5,Evoked · Semantic proxy
0.5,5Hz,Semantic proxy,Evoked,2.0,0.0002874721316914432,1.554505236607352e-06,0.007312745569295776,20,-3.541404250589162,0.5,Evoked · Semantic proxy
